번호,재산종류,재산구분,소재지(지번),소재지(도로명),지목(공부),대장면적(단위:㎡)
4655,토지,행정재산,서울특별시 용산구 보광동 214-1,,도로,9.00
4656,토지,일반재산,서울특별시 용산구 보광동 404-1,,도로,31.00
4657,토지,행정재산,서울특별시 용산구 원효로4가 114-68,,도로,141.70
4658,토지,행정재산,서울특별시 용산구 효창동 5-574,,도로,15.90
4659,토지,행정재산,서울특별시 용산구 효창동 5-56,,도로,23.50
4660,토지,행정재산,서울특별시 용산구 용문동 23-18,,도로,79.30
4661,토지,행정재산,서울특별시 용산구 효창동 5-58,,도로,88.30
4662,토지,행정재산,서울특별시 용산구 효창동 31-3,,도로,39.70
4663,토지,행정재산,서울특별시 용산구 용문동 28-84,,도로,3.30
4664,토지,행정재산,서울특별시 용산구 용문동 8-89,,도로,2.00
4665,토지,행정재산,서울특별시 용산구 효창동 3-152,,도로,57.80
4666,토지,행정재산,서울특별시 용산구 용문동 8-111,,도로,10.20
4667,토지,행정재산,서울특별시 용산구 효창동 3-136,,도로,77.00
4668,토지,행정재산,서울특별시 용산구 용문동 8-114,,도로,1.60
4669,토지,행정재산,서울특별시 용산구 효창동 3-124,,도로,112.70
4670,토지,행정재산,서울특별시 용산구 효창동 127-20,,도로,43.30
4671,토지,행정재산,서울특별시 용산구 효창동 5-400,,도로,82.60
4672,토지,행정재산,서울특별시 용산구 용문동 10-3,,도로,9.90
4673,토지,행정재산,서울특별시 용산구 원효로4가 178-10,,도로,17.30
4674,토지,행정재산,서울특별시 용산구 효창동 5-350,,도로,49.60
4675,토지,행정재산,서울특별시 용산구 용문동 8-222,,도로,2.70
4676,토지,행정재산,서울특별시 용산구 용문동 8-213,,대,1.30
4677,토지,행정재산,서울특별시 용산구 효창동 5-354,,도로,5.00
4678,토지,행정재산,서울특별시 용산구 효창동 242-8,,도로,8.00
4679,토지,행정재산,서울특별시 용산구 효창동 238-2,,도로,1.30
4680,토지,행정재산,서울특별시 용산구 효창동 232-2,,도로,12.70
4681,토지,행정재산,서울특별시 용산구 효창동 3-65,,도로,118.00
4682,토지,행정재산,서울특별시 용산구 용문동 28-82,,도로,2.30
4683,토지,행정재산,서울특별시 용산구 효창동 2-24,,도로,112.40
4684,토지,행정재산,서울특별시 용산구 효창동 1-2,,도로,36.40
4685,토지,행정재산,서울특별시 용산구 용문동 28-42,,도로,19.80
4686,토지,행정재산,서울특별시 용산구 효창동 2-28,,도로,3.30
4687,토지,행정재산,서울특별시 용산구 효창동 5-720,,도로,3.70
4688,토지,행정재산,서울특별시 용산구 용문동 28-4,,도로,63.10
4689,토지,행정재산,서울특별시 용산구 효창동 5-462,,도로,5.30
4690,토지,행정재산,서울특별시 용산구 효창동 5-584,,도로,75.00
4691,토지,행정재산,서울특별시 용산구 효창동 2-45,,도로,48.60
4692,토지,행정재산,서울특별시 용산구 효창동 5-463,,도로,14.20
4693,토지,행정재산,서울특별시 용산구 효창동 5-515,,도로,6.00
4694,토지,행정재산,서울특별시 용산구 용문동 28-10,,도로,13.20
4695,토지,행정재산,서울특별시 용산구 갈월동 44-19,,도로,33.00
4696,토지,행정재산,서울특별시 용산구 서계동 226-11,,도로,82.60
4697,토지,행정재산,서울특별시 용산구 서계동 225-4,,도로,13.20
4698,토지,행정재산,서울특별시 용산구 서계동 260-44,,도로,51.60
4699,토지,행정재산,서울특별시 용산구 서계동 13-2,,도로,3.30
4700,토지,행정재산,서울특별시 용산구 서계동 224-53,,도로,30.00
4701,토지,행정재산,서울특별시 용산구 서계동 224-52,,도로,14.00
4702,토지,행정재산,서울특별시 용산구 서계동 260-47,,도로,11.70
4703,토지,행정재산,서울특별시 용산구 서계동 7-1,,도로,78.30
4704,토지,행정재산,서울특별시 용산구 서계동 224-47,,도로,18.50
4705,토지,행정재산,서울특별시 용산구 갈월동 7-202,,도로,71.80
4706,토지,행정재산,서울특별시 용산구 서계동 130-3,,도로,40.30
4707,토지,행정재산,서울특별시 용산구 서계동 32-2,,도로,5.00
4708,토지,행정재산,서울특별시 용산구 동자동 19-36,,도로,39.70
4709,토지,행정재산,서울특별시 용산구 갈월동 14-8,,도로,10.90
4710,토지,행정재산,서울특별시 용산구 서계동 234-48,,도로,0.90
4711,토지,행정재산,서울특별시 용산구 동자동 19-125,,도로,27.10
4712,토지,행정재산,서울특별시 용산구 서계동 233-21,,도로,4.60
4713,토지,행정재산,서울특별시 용산구 동자동 19-126,,도로,6.60
4714,토지,행정재산,서울특별시 용산구 갈월동 27-5,,도로,4.00
4715,토지,행정재산,서울특별시 용산구 갈월동 101-44,,도로,235.40
4716,토지,행정재산,서울특별시 용산구 갈월동 27-6,,도로,0.70
4717,토지,행정재산,서울특별시 용산구 갈월동 13-4,,도로,26.40
4718,토지,행정재산,서울특별시 용산구 갈월동 28-7,,도로,29.80
4719,토지,행정재산,서울특별시 용산구 갈월동 11-59,,도로,10.20
4720,토지,행정재산,서울특별시 용산구 서계동 33-73,,도로,6.60
4721,토지,행정재산,서울특별시 용산구 서계동 260-23,,도로,6.60
4722,토지,행정재산,서울특별시 용산구 갈월동 11-15,,도로,144.10
4723,토지,일반재산,서울특별시 용산구 서계동 243-8,,도로,11.30
4724,토지,일반재산,서울특별시 용산구 서계동 243-44,,도로,0.50
4725,토지,행정재산,서울특별시 용산구 후암동 105-57,,도로,27.40
4726,토지,행정재산,서울특별시 용산구 후암동 192-97,,도로,1.90
4727,토지,행정재산,서울특별시 용산구 한남동 25-3,,도로,23.00
4728,토지,행정재산,서울특별시 용산구 서빙고동 241-63,,철도용지,66.00
4729,토지,행정재산,서울특별시 용산구 서빙고동 241-77,,철도용지,51.00
4730,토지,행정재산,서울특별시 용산구 한강로2가 410-2,,도로,460.70
4731,토지,행정재산,서울특별시 용산구 서빙고동 241-3,,철도용지,106.00
4732,토지,행정재산,서울특별시 용산구 서빙고동 241-12,,철도용지,489.00
4733,토지,행정재산,서울특별시 용산구 서빙고동 241-19,,철도용지,813.00
4734,토지,행정재산,서울특별시 용산구 서빙고동 241-65,,철도용지,86.00
4735,토지,행정재산,서울특별시 용산구 서빙고동 241-20,,철도용지,43.00
4736,토지,행정재산,서울특별시 용산구 청파동1가 180-10,,철도용지,22.80
4737,토지,행정재산,서울특별시 용산구 청파동1가 180-12,,철도용지,26.80
4738,토지,행정재산,서울특별시 용산구 용문동 41-52,,도로,211.70
4739,토지,행정재산,서울특별시 용산구 서빙고동 235-109,,잡종지,251.00
4740,토지,행정재산,서울특별시 용산구 원효로1가 26-45,,대,21.80
4741,토지,행정재산,서울특별시 용산구 이태원동 215-50,,대,21.00
4742,토지,일반재산,서울특별시 용산구 이태원동 215-43,,대,20.00
4743,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 139 (용산동6가),,454.50
4744,토지,행정재산,서울특별시 용산구 효창동 3-282,,도로,9.90
4745,토지,행정재산,서울특별시 용산구 효창동 5-372,,대,3.00
4746,토지,행정재산,서울특별시 용산구 효창동 3-193,,대,2.00
4747,토지,행정재산,서울특별시 용산구 청파동3가 118-289,,도로,16.20
4748,토지,행정재산,서울특별시 용산구 원효로1가 22-29,,대,5.60
4749,토지,행정재산,서울특별시 용산구 원효로1가 22-44,,도로,12.20
4750,토지,행정재산,서울특별시 용산구 원효로1가 22-47,,도로,15.20
4751,토지,행정재산,서울특별시 용산구 원효로1가 24-26,,대,1.30
4752,토지,행정재산,서울특별시 용산구 후암동 56-25,,도로,3.60
4753,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4754,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4755,토지,일반재산,서울특별시 용산구 동빙고동 1-121,,잡종지,690.00
4756,토지,일반재산,서울특별시 용산구 서빙고동 271-118,,제방,3.00
4757,토지,일반재산,서울특별시 용산구 동빙고동 310-8,,도로,879.00
4758,토지,일반재산,서울특별시 용산구 동빙고동 310-46,,도로,79.00
4759,토지,일반재산,서울특별시 용산구 이태원동 341-15,,대,1.00
4760,토지,일반재산,서울특별시 용산구 용산동5가 19-636,,도로,45.70
4761,토지,일반재산,서울특별시 용산구 한강로3가 65-270,,도로,49.60
4762,건물,행정재산,서울특별시 용산구 한강로1가 107,서울특별시 용산구 이태원로 6 (한강로1가),,1.00
4763,건물,행정재산,서울특별시 용산구 한남동 723-52,서울특별시 용산구 한남대로28길 45 (한남동),,60.74
4764,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4765,토지,행정재산,서울특별시 용산구 용문동 8-88,,도로,8.90
4766,토지,행정재산,서울특별시 용산구 용문동 8-86,,도로,2.30
4767,토지,행정재산,서울특별시 용산구 효창동 22-1,,도로,0.70
4768,토지,일반재산,서울특별시 용산구 도원동 19-2,,도로,9.40
4769,토지,행정재산,서울특별시 용산구 서계동 224-80,,도로,0.20
4770,토지,행정재산,서울특별시 용산구 남영동 101,,도로,16.90
4771,토지,행정재산,서울특별시 용산구 서계동 32-4,,도로,3.30
4772,토지,행정재산,서울특별시 용산구 남영동 29-12,,도로,70.90
4773,토지,행정재산,서울특별시 용산구 남영동 25-1,,도로,49.60
4774,토지,일반재산,서울특별시 용산구 남영동 32-2,,도로,8.90
4775,토지,행정재산,서울특별시 용산구 남영동 32-3,,도로,1.70
4776,토지,행정재산,서울특별시 용산구 서계동 224-48,,도로,53.10
4777,토지,행정재산,서울특별시 용산구 후암동 59-24,,도로,8.00
4778,토지,행정재산,서울특별시 용산구 후암동 59-26,,도로,0.20
4779,토지,행정재산,서울특별시 용산구 신창동 77-149,,도로,16.50
4780,토지,행정재산,서울특별시 용산구 한강로1가 194-5,,도로,26.10
4781,토지,행정재산,서울특별시 용산구 한강로1가 141-5,,도로,13.60
4782,토지,행정재산,서울특별시 용산구 한강로2가 143-6,,도로,8.60
4783,토지,행정재산,서울특별시 용산구 갈월동 7-160,,도로,26.40
4784,토지,행정재산,서울특별시 용산구 청파동1가 3-71,,도로,49.60
4785,토지,일반재산,서울특별시 용산구 동빙고동 170-3,,주차장,443.00
4786,토지,일반재산,서울특별시 용산구 동빙고동 7-43,,대,"1,344.00"
4787,토지,행정재산,서울특별시 용산구 동자동 19-44,,도로,28.40
4788,토지,행정재산,서울특별시 용산구 동자동 19-53,,도로,318.70
4789,토지,행정재산,서울특별시 용산구 동자동 19-56,,도로,149.40
4790,토지,행정재산,서울특별시 용산구 보광동 217-12,,도로,83.00
4791,토지,일반재산,서울특별시 용산구 동자동 37-109,,도로,71.00
4792,건물,행정재산,서울특별시 용산구 문배동 24-5,서울특별시 용산구 백범로90길 32 (문배동),,657.22
4793,토지,행정재산,서울특별시 용산구 문배동 24-5,,대,"1,015.20"
4794,건물,행정재산,서울특별시 용산구 용산동6가 11-426,서울특별시 용산구 서빙고로 137 (용산동6가),,786.36
4795,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4796,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4797,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4798,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4799,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4800,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4801,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4802,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4803,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4804,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4805,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4806,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4807,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4808,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4809,건물,행정재산,서울특별시 용산구 용산동6가 168-6,서울특별시 용산구 서빙고로 137 (용산동6가),,"9,196.95"
4810,토지,일반재산,서울특별시 용산구 청파동3가 134-37,,대,22.50
4811,토지,행정재산,서울특별시 용산구 원효로1가 26-61,,도로,78.10
