기준일ID,시간대구분,행정동코드,총생활인구수
20260626,9,11200590,10193.3359
20260626,9,11200615,14598.9712
20260626,9,11200620,10065.8988
20260626,9,11200645,28399.5051
20260626,9,11200650,18585.6568
20260626,9,11200660,26154.5813
20260626,9,11200670,20240.1232
20260626,9,11200690,68253.3021
20260626,9,11200720,10241.8488
20260626,9,11200790,18394.3021
20260626,10,11200520,10962.1241
20260626,10,11200535,19986.955
20260626,10,11200540,19346.867
20260626,10,11200550,28391.674
20260626,10,11200560,46969.4485
20260626,10,11200570,12308.0664
20260626,10,11200580,9496.0645
20260626,10,11200590,9692.0868
20260626,10,11200615,13689.316
20260626,10,11200620,9840.1387
20260626,10,11200645,27274.9305
20260626,10,11200650,19461.2084
20260626,10,11200660,27124.3652
20260626,10,11200670,21042.6002
20260626,10,11200690,72975.3285
20260626,10,11200720,9766.7776
20260626,10,11200790,18559.8748
20260626,11,11200520,10801.947
20260626,11,11200535,19749.4552
20260626,11,11200540,18191.4797
20260626,11,11200550,27766.2379
20260626,11,11200560,46270.9787
20260626,11,11200570,11703.3175
20260626,11,11200580,8959.1383
20260626,11,11200590,9374.4858
20260626,11,11200615,13255.9595
20260626,11,11200620,9703.8969
20260626,11,11200645,25181.2924
20260626,11,11200650,20473.258
20260626,11,11200660,28600.3187
20260626,11,11200670,22079.22
20260626,11,11200690,75888.034
20260626,11,11200720,9144.219
20260626,11,11200790,17730.774
20260626,12,11200520,10977.9865
20260626,12,11200535,20012.8477
20260626,12,11200540,18360.0231
20260626,12,11200550,28442.214
20260626,12,11200560,45579.3784
20260626,12,11200570,11438.6665
20260626,12,11200580,9030.8906
20260626,12,11200590,9266.2656
20260626,12,11200615,12813.3607
20260626,12,11200620,9570.4911
20260626,12,11200645,26268.3946
20260626,12,11200650,20953.0065
20260626,12,11200660,29283.9992
20260626,12,11200670,22554.9295
20260626,12,11200690,79138.1864
20260626,12,11200720,9444.5122
20260626,12,11200790,17383.857
20260626,13,11200520,11010.3075
20260626,13,11200535,19797.1677
20260626,13,11200540,17887.6965
20260626,13,11200550,28024.3584
20260626,13,11200560,46307.9261
20260626,13,11200570,11406.4764
20260626,13,11200580,8934.3719
20260626,13,11200590,9244.9392
20260626,13,11200615,12808.4463
20260626,13,11200620,9908.2102
20260626,13,11200645,25888.6424
20260626,13,11200650,21275.1369
20260626,13,11200660,29539.1994
20260626,13,11200670,23097.2867
20260626,13,11200690,81589.1748
20260626,13,11200720,9399.591
20260626,13,11200790,17316.792
20260626,14,11200520,11090.5449
20260626,14,11200535,19335.1557
20260626,14,11200540,17508.1151
20260626,14,11200550,27235.8861
20260626,14,11200560,47890.8922
20260626,14,11200570,11543.0659
20260626,14,11200580,8940.9565
20260626,14,11200590,9530.5915
20260626,14,11200615,13014.8656
20260626,14,11200620,9966.2404
20260626,14,11200645,25410.7638
20260626,14,11200650,21968.1494
20260626,14,11200660,29412.1181
20260626,14,11200670,23421.2133
20260626,14,11200690,82498.4298
20260626,14,11200720,9026.629
20260626,14,11200790,17225.7011
20260626,15,11200520,11286.4589
20260626,15,11200535,19686.4722
20260626,15,11200540,17155.8868
20260626,15,11200550,26681.3675
20260626,15,11200560,47687.3389
20260626,15,11200570,11949.3811
20260626,15,11200580,7674.0883
20260626,15,11200590,10208.3576
20260626,15,11200615,14071.4026
20260626,15,11200620,10568.448
20260626,15,11200645,27592.9445
20260626,15,11200650,21771.1045
20260626,15,11200660,29659.0216
20260626,15,11200670,23419.4913
20260626,15,11200690,81612.0898
20260626,15,11200720,9324.9213
20260626,15,11200790,16998.8313
20260626,16,11200520,11828.5261
20260626,16,11200535,21046.4609
20260626,16,11200540,16716.2994
20260626,16,11200550,24284.9109
20260626,16,11200560,48908.2962
20260626,16,11200570,13035.0191
20260626,16,11200580,7849.7609
20260626,16,11200590,10738.8206
20260626,16,11200615,14631.1598
20260626,16,11200620,10966.1714
20260626,16,11200645,29289.2658
20260626,16,11200650,20787.6135
20260626,16,11200660,30112.7232
20260626,16,11200670,22809.0997
20260626,16,11200690,79919.9348
20260626,16,11200720,9109.1952
20260626,16,11200790,16730.5339
20260626,17,11200520,12679.5685
20260626,17,11200535,21728.3507
20260626,17,11200540,17010.1251
20260626,17,11200550,24198.7475
20260626,17,11200560,50356.4757
20260626,17,11200570,13528.5808
20260626,17,11200580,8268.2048
20260626,17,11200590,11002.6967
20260626,17,11200615,15459.1495
20260626,17,11200620,11357.7776
20260626,17,11200645,31798.8823
20260626,17,11200650,19961.5398
20260626,17,11200660,30259.2636
20260626,17,11200670,21323.0926
20260626,17,11200690,74515.2829
20260626,17,11200720,8767.3102
20260626,17,11200790,16683.8108
20260626,18,11200520,13755.1013
20260626,18,11200535,22090.5469
20260626,18,11200540,17592.5597
20260626,18,11200550,24904.2336
20260626,18,11200560,51644.6621
20260626,18,11200570,14462.774
20260626,18,11200580,8694.2571
20260626,18,11200590,11744.8312
20260626,18,11200615,16288.221
20260626,18,11200620,11905.2429
20260626,18,11200645,34862.0899
20260626,18,11200650,17974.3873
20260626,18,11200660,27770.368
20260626,18,11200670,19767.0013
20260626,18,11200690,62790.95
20260626,18,11200720,8386.93
20260626,18,11200790,16487.2352
20260626,19,11200520,14988.7938
20260626,19,11200535,21953.5116
20260626,19,11200540,17896.9149
20260626,19,11200550,22905.7831
20260626,19,11200560,49485.9142
20260626,19,11200570,15234.6796
20260626,19,11200580,9020.8027
20260626,19,11200590,11760.529
20260626,19,11200615,17115.3986
20260626,19,11200620,11708.3048
20260626,19,11200645,29863.2884
20260626,19,11200650,17193.713
20260626,19,11200660,24652.2353
20260626,19,11200670,18733.7789
20260626,19,11200690,54105.8286
20260626,19,11200720,8454.0413
20260626,19,11200790,15971.6527
20260626,20,11200520,15698.3083
20260626,20,11200535,21349.3945
20260626,20,11200540,17997.0731
20260626,20,11200550,22509.1677
20260626,20,11200560,47735.3837
20260626,20,11200570,15920.1633
20260626,20,11200580,9554.7274
20260626,20,11200590,12261.0479
20260626,20,11200615,18116.2049
20260626,20,11200620,11615.8974
20260626,20,11200645,28763.9713
20260626,20,11200650,16211.5604
20260626,20,11200660,22615.5077
20260626,20,11200670,17728.156
20260626,20,11200690,48737.6365
20260626,20,11200720,8639.2614
20260626,20,11200790,16533.6014
20260626,21,11200520,16363.5757
20260626,21,11200535,21761.5442
20260626,21,11200540,17965.6358
20260626,21,11200550,22612.7693
20260626,21,11200560,44448.0018
20260626,21,11200570,17018.9198
20260626,21,11200580,10424.0439
20260626,21,11200590,12553.3607
20260626,21,11200615,18592.7385
20260626,21,11200620,11795.9857
20260626,21,11200645,29490.1101
20260626,21,11200650,15601.1214
20260626,21,11200660,21004.7446
20260626,21,11200670,16490.2466
20260626,21,11200690,42885.2946
20260626,21,11200720,9037.588
20260626,21,11200790,16666.2615
20260626,22,11200520,17298.7908
20260626,22,11200535,22337.5217
20260626,22,11200540,18474.0062
20260626,22,11200550,22345.3778
20260626,22,11200560,41480.6316
20260626,22,11200570,18104.0738
20260626,22,11200580,11137.7548
20260626,22,11200590,12791.0738
20260626,22,11200615,19501.3981
20260626,22,11200620,12286.1157
20260626,22,11200645,29680.7146
20260626,22,11200650,15060.8141
20260626,22,11200660,20003.6998
20260626,22,11200670,15967.8383
20260626,22,11200690,37166.3027
20260626,22,11200720,9413.7007
20260626,22,11200790,16693.6507
20260626,23,11200520,17295.7219
20260626,23,11200535,20315.4339
20260626,23,11200540,18968.4828
20260626,23,11200550,19514.1229
20260626,23,11200560,42754.5042
20260626,23,11200570,20276.2323
20260626,23,11200580,12630.5769
20260626,23,11200590,13916.7368
20260626,23,11200615,20916.1102
20260626,23,11200620,10699.4595
20260626,23,11200645,27492.3757
20260626,23,11200650,12816.696
20260626,23,11200660,16499.2894
20260626,23,11200670,15839.7381
20260626,23,11200690,40415.5483
20260626,23,11200720,10437.5688
20260626,23,11200790,15649.5557
20260627,0,11200520,17870.9364
20260627,0,11200535,19848.7544
20260627,0,11200540,19343.3313
20260627,0,11200550,18412.7874
20260627,0,11200560,40193.3057
20260627,0,11200570,20223.4257
20260627,0,11200580,12682.899
20260627,0,11200590,14011.1014
20260627,0,11200615,21014.0489
20260627,0,11200620,10803.8427
20260627,0,11200645,27093.4971
20260627,0,11200650,13048.3548
20260627,0,11200660,16496.4133
20260627,0,11200670,15775.6589
20260627,0,11200690,37599.9961
20260627,0,11200720,10952.5437
20260627,0,11200790,15983.0502
20260627,1,11200520,17893.0999
20260627,1,11200535,20720.0339
20260627,1,11200540,19387.4895
20260627,1,11200550,17945.3663
20260627,1,11200560,38934.3266
20260627,1,11200570,20337.4008
20260627,1,11200580,12782.369
20260627,1,11200590,13808.2202
20260627,1,11200615,21150.4338
20260627,1,11200620,10692.4208
20260627,1,11200645,26930.959
20260627,1,11200650,13139.7581
20260627,1,11200660,16662.513
20260627,1,11200670,15738.9163
20260627,1,11200690,36677.3076
20260627,1,11200720,11133.4644
20260627,1,11200790,16134.398
20260627,2,11200520,18084.9371
20260627,2,11200535,21071.8601
20260627,2,11200540,19648.6501
20260627,2,11200550,17550.7604
20260627,2,11200560,38671.8904
20260627,2,11200570,20516.1366
20260627,2,11200580,12902.3723
20260627,2,11200590,13805.8108
20260627,2,11200615,21259.5484
20260627,2,11200620,10682.5509
20260627,2,11200645,27072.3239
20260627,2,11200650,13150.1561
20260627,2,11200660,16493.6535
20260627,2,11200670,15571.531
20260627,2,11200690,35750.2833
20260627,2,11200720,10909.6774
20260627,2,11200790,16258.0984
20260627,3,11200520,18089.5981
20260627,3,11200535,21128.8259
20260627,3,11200540,19780.643
20260627,3,11200550,17491.0942
20260627,3,11200560,37981.7391
20260627,3,11200570,20482.1937
20260627,3,11200580,13080.4507
20260627,3,11200590,13715.0268
20260627,3,11200615,21309.4432
20260627,3,11200620,10781.9283
20260627,3,11200645,27023.8679
20260627,3,11200650,13318.8401
20260627,3,11200660,16463.8666
20260627,3,11200670,15486.7886
20260627,3,11200690,35505.1398
20260627,3,11200720,11127.6338
20260627,3,11200790,16231.6476
20260627,4,11200520,17968.0367
20260627,4,11200535,21143.6189
20260627,4,11200540,19817.2397
20260627,4,11200550,17605.1606
20260627,4,11200560,37881.772
20260627,4,11200570,20670.7097
20260627,4,11200580,12962.5525
20260627,4,11200590,13770.9105
20260627,4,11200615,21123.9462
20260627,4,11200620,10901.5271
20260627,4,11200645,27033.5277
20260627,4,11200650,13275.2002
20260627,4,11200660,16541.6101
20260627,4,11200670,15583.871
20260627,4,11200690,34484.601
20260627,4,11200720,11121.2991
20260627,4,11200790,16271.0494
20260627,5,11200520,17828.7818
20260627,5,11200535,21373.2974
20260627,5,11200540,20196.6939
20260627,5,11200550,17951.5049
20260627,5,11200560,38013.5702
20260627,5,11200570,20302.7797
20260627,5,11200580,12917.8365
20260627,5,11200590,13645.9916
20260627,5,11200615,20964.3803
20260627,5,11200620,11119.3212
20260627,5,11200645,27748.7102
20260627,5,11200650,13703.7028
20260627,5,11200660,16811.5995
20260627,5,11200670,15481.0546
20260627,5,11200690,34733.1752
20260627,5,11200720,11227.7707
20260627,5,11200790,16580.7863
20260627,6,11200520,17479.1599
20260627,6,11200535,21190.6345
20260627,6,11200540,20332.7013
20260627,6,11200550,18220.0322
20260627,6,11200560,38526.5446
20260627,6,11200570,19790.9256
20260627,6,11200580,12487.5429
20260627,6,11200590,13655.6469
20260627,6,11200615,20706.7556
20260627,6,11200620,11256.474
20260627,6,11200645,27873.7863
20260627,6,11200650,14035.145
20260627,6,11200660,17094.5547
20260627,6,11200670,15961.992
20260627,6,11200690,35554.9978
20260627,6,11200720,10973.7307
20260627,6,11200790,17348.1327
20260627,7,11200520,17251.3519
20260627,7,11200535,20959.0332
20260627,7,11200540,20305.9773
20260627,7,11200550,18746.2178
20260627,7,11200560,39465.4246
20260627,7,11200570,19187.9491
20260627,7,11200580,12079.5611
20260627,7,11200590,13565.7581
20260627,7,11200615,20323.8001
20260627,7,11200620,11480.8229
20260627,7,11200645,28322.9018
20260627,7,11200650,14452.0118
20260627,7,11200660,17176.703
20260627,7,11200670,15977.2062
20260627,7,11200690,35755.5184
20260627,7,11200720,11125.7747
20260627,7,11200790,17406.1976
20260627,8,11200520,16423.6784
20260627,8,11200535,20892.6955
20260627,8,11200540,19794.049
20260627,8,11200550,19483.039
20260627,8,11200560,41302.4527
20260627,8,11200570,18364.1199
20260627,8,11200580,11288.4643
20260627,8,11200590,13201.813
20260627,8,11200615,19452.4692
20260627,8,11200620,11678.5137
20260627,8,11200645,28890.6975
20260627,8,11200650,14836.2525
20260627,8,11200660,17829.0868
20260627,8,11200670,16443.7831
20260627,8,11200690,37480.4978
20260627,8,11200720,10724.6575
20260627,8,11200790,17431.4827
20260627,9,11200520,15729.5177
20260627,9,11200535,21116.4065
20260627,9,11200540,19051.8374
20260627,9,11200550,21033.9895
20260627,9,11200560,43780.6851
20260627,9,11200570,17387.3045
20260627,9,11200580,10356.4473
20260627,9,11200590,12566.3226
20260627,9,11200615,18971.2296
20260627,9,11200620,11866.7885
20260627,9,11200645,28679.4775
20260627,9,11200650,15916.867
20260627,9,11200660,18804.5837
20260627,9,11200670,16442.865
20260627,9,11200690,39315.0794
20260627,9,11200720,10321.764
20260627,9,11200790,17413.9285
20260627,10,11200520,14755.592
20260627,10,11200535,21175.1685
20260627,10,11200540,18129.8884
20260627,10,11200550,21211.9569
20260627,10,11200560,45409.2152
20260627,10,11200570,16124.7671
20260627,10,11200580,9293.8604
20260627,10,11200590,12551.6219
20260627,10,11200615,18149.0758
20260627,10,11200620,11689.6125
20260627,10,11200645,28251.2376
20260627,10,11200650,16677.4303
20260627,10,11200660,20110.721
20260627,10,11200670,16555.5033
20260627,10,11200690,44175.3519
20260627,10,11200720,10128.1982
20260627,10,11200790,17491.9779
20260627,11,11200520,14334.1091
20260627,11,11200535,21146.5702
20260627,11,11200540,17486.2616
20260627,11,11200550,20373.1455
20260627,11,11200560,47446.5642
20260627,11,11200570,15272.4613
20260627,11,11200580,8413.8203
20260627,11,11200590,12152.3266
20260627,11,11200615,17213.6181
20260627,11,11200620,11580.1421
20260627,11,11200645,27314.6629
20260627,11,11200650,16957.8339
20260627,11,11200660,21694.6917
20260627,11,11200670,17803.5089
20260627,11,11200690,48282.5426
20260627,11,11200720,9319.7701
20260627,11,11200790,16243.8698
20260627,12,11200520,14000.9929
20260627,12,11200535,20904.5915
20260627,12,11200540,17193.9879
20260627,12,11200550,21004.3229
20260627,12,11200560,48147.8043
20260627,12,11200570,14406.2676
20260627,12,11200580,8261.2004
20260627,12,11200590,12383.6758
20260627,12,11200615,16713.2135
20260627,12,11200620,10633.597
20260627,12,11200645,27458.8226
20260627,12,11200650,17502.3009
20260627,12,11200660,22491.4878
20260627,12,11200670,18469.5858
20260627,12,11200690,53623.4774
20260627,12,11200720,9037.3175
20260627,12,11200790,16429.6813
20260627,13,11200520,13609.6806
20260627,13,11200535,20679.0169
20260627,13,11200540,16664.7122
20260627,13,11200550,20188.5483
20260627,13,11200560,47915.5283
20260627,13,11200570,13463.1027
20260627,13,11200580,7632.9012
20260627,13,11200590,12526.8216
20260627,13,11200615,16247.8063
20260627,13,11200620,10960.8819
20260627,13,11200645,26741.2356
20260627,13,11200650,18562.516
20260627,13,11200660,23156.5655
20260627,13,11200670,19535.0019
20260627,13,11200690,57800.126
20260627,13,11200720,8757.1896
20260627,13,11200790,15890.904
20260627,14,11200520,13101.3841
20260627,14,11200535,19965.0725
20260627,14,11200540,16507.6241
20260627,14,11200550,20858.6356
20260627,14,11200560,48251.1434
20260627,14,11200570,12469.0297
20260627,14,11200580,7167.2557
20260627,14,11200590,13230.1561
20260627,14,11200615,15986.8168
20260627,14,11200620,11653.586
20260627,14,11200645,28123.2687
20260627,14,11200650,18925.4272
20260627,14,11200660,24185.0285
20260627,14,11200670,20487.4414
20260627,14,11200690,60478.3985
20260627,14,11200720,8698.9298
20260627,14,11200790,15862.7239
20260627,15,11200520,13127.0643
20260627,15,11200535,20022.514
20260627,15,11200540,16077.315
20260627,15,11200550,21405.7232
20260627,15,11200560,48658.5292
20260627,15,11200570,12259.6494
20260627,15,11200580,7168.8624
20260627,15,11200590,13378.3226
20260627,15,11200615,15905.5847
20260627,15,11200620,11572.7408
20260627,15,11200645,28040.0622
20260627,15,11200650,19353.7063
20260627,15,11200660,24507.1434
20260627,15,11200670,21716.2272
20260627,15,11200690,61700.4339
20260627,15,11200720,8682.9206
20260627,15,11200790,16057.6241
20260627,16,11200520,13197.1151
20260627,16,11200535,19796.2958
20260627,16,11200540,16398.3733
20260627,16,11200550,21118.2938
20260627,16,11200560,48657.8278
20260627,16,11200570,12213.1832
20260627,16,11200580,7347.3783
20260627,16,11200590,13706.796
20260627,16,11200615,15801.6861
20260627,16,11200620,11744.4148
20260627,16,11200645,29986.2238
20260627,16,11200650,19380.7026
20260627,16,11200660,23955.6695
20260627,16,11200670,21366.6569
20260627,16,11200690,61474.1379
20260627,16,11200720,8513.3944
20260627,16,11200790,16091.8272
20260627,17,11200520,13763.9298
20260627,17,11200535,19652.6033
20260627,17,11200540,16677.9167
20260627,17,11200550,20183.6856
20260627,17,11200560,48925.0602
20260627,17,11200570,12526.6263
20260627,17,11200580,7366.9843
20260627,17,11200590,13852.2631
20260627,17,11200615,16097.1581
20260627,17,11200620,11978.7881
20260627,17,11200645,29447.6655
20260627,17,11200650,18923.7647
20260627,17,11200660,23720.2268
20260627,17,11200670,21043.5158
20260627,17,11200690,58728.6326
20260627,17,11200720,8531.3653
20260627,17,11200790,15906.9485
20260627,18,11200520,14378.1763
20260627,18,11200535,19856.4034
20260627,18,11200540,17830.2556
20260627,18,11200550,20018.3378
20260627,18,11200560,48007.2453
20260627,18,11200570,12736.769
20260627,18,11200580,7385.2423
20260627,18,11200590,14785.8393
20260627,18,11200615,16607.5217
20260627,18,11200620,11742.2825
20260627,18,11200645,28887.0653
20260627,18,11200650,18188.7368
20260627,18,11200660,22859.4239
20260627,18,11200670,20513.6938
20260627,18,11200690,53806.1482
20260627,18,11200720,8269.0404
20260627,18,11200790,16129.8424
20260627,19,11200520,15077.717
20260627,19,11200535,20153.919
20260627,19,11200540,17819.1329
20260627,19,11200550,20130.6442
20260627,19,11200560,46244.7254
20260627,19,11200570,13307.0718
20260627,19,11200580,8185.9013
20260627,19,11200590,14922.785
20260627,19,11200615,17100.1553
20260627,19,11200620,12259.1363
20260627,19,11200645,27562.3208
20260627,19,11200650,16881.8435
20260627,19,11200660,21819.4141
20260627,19,11200670,19431.3665
20260627,19,11200690,49670.2633
20260627,19,11200720,8158.9878
20260627,19,11200790,16150.3207
20260627,20,11200520,15480.7051
20260627,20,11200535,20442.7947
20260627,20,11200540,17857.9857
20260627,20,11200550,21090.8465
20260627,20,11200560,44966.6374
20260627,20,11200570,14908.2369
20260627,20,11200580,9432.474
20260627,20,11200590,13940.7417
20260627,20,11200615,17864.189
20260627,20,11200620,13028.9769
20260627,20,11200645,28788.9946
20260627,20,11200650,16358.1733
20260627,20,11200660,20423.9966
20260627,20,11200670,18015.006
20260627,20,11200690,44833.2215
20260627,20,11200720,8588.2799
20260627,20,11200790,16249.7426
20260627,21,11200520,16312.1259
20260627,21,11200535,21270.032
20260627,21,11200540,18079.5036
20260627,21,11200550,20893.8879
20260627,21,11200560,42457.9885
20260627,21,11200570,17090.529
20260627,21,11200580,10305.4024
20260627,21,11200590,13395.2834
20260627,21,11200615,18813.6085
20260627,21,11200620,12529.4933
20260627,21,11200645,28603.8853
20260627,21,11200650,15569.7247
20260627,21,11200660,19023.4493
20260627,21,11200670,16833.0085
20260627,21,11200690,39207.5434
20260627,21,11200720,9138.1821
20260627,21,11200790,16476.5127
20260627,22,11200520,16983.6334
20260627,22,11200535,22166.9708
20260627,22,11200540,18218.4123
20260627,22,11200550,20985.6911
20260627,22,11200560,40759.3003
20260627,22,11200570,18569.8458
20260627,22,11200580,11069.9834
20260627,22,11200590,12996.9604
20260627,22,11200615,19760.5465
20260627,22,11200620,12018.5125
20260627,22,11200645,28504.9554
20260627,22,11200650,14859.7072
20260627,22,11200660,18185.6444
20260627,22,11200670,15909.771
20260627,22,11200690,34828.6378
20260627,22,11200720,9398.0343
20260627,22,11200790,16501.3913
20260627,23,11200520,17322.8217
20260627,23,11200535,21129.6794
20260627,23,11200540,17923.0934
20260627,23,11200550,18757.4844
20260627,23,11200560,41445.3054
20260627,23,11200570,20230.0559
20260627,23,11200580,12865.6156
20260627,23,11200590,13414.8189
20260627,23,11200615,21228.3109
20260627,23,11200620,10613.5876
20260627,23,11200645,26559.6202
20260627,23,11200650,12777.9295
20260627,23,11200660,16256.5429
20260627,23,11200670,15939.001
20260627,23,11200690,39133.608
20260627,23,11200720,10412.3114
20260627,23,11200790,16053.6223
20260628,0,11200520,17552.4849
20260628,0,11200535,20116.6119
20260628,0,11200540,18881.6016
20260628,0,11200550,17775.5179
20260628,0,11200560,39361.5231
20260628,0,11200570,20010.8642
20260628,0,11200580,12757.4501
20260628,0,11200590,13969.5065
20260628,0,11200615,20828.5436
20260628,0,11200620,11087.0258
20260628,0,11200645,26345.267
20260628,0,11200650,12552.2706
20260628,0,11200660,16076.2475
20260628,0,11200670,15626.8974
20260628,0,11200690,37147.3444
20260628,0,11200720,10591.0262
20260628,0,11200790,15530.5547
20260628,1,11200520,17760.1038
20260628,1,11200535,20798.1221
20260628,1,11200540,19022.5742
20260628,1,11200550,17417.35
20260628,1,11200560,37982.7168
20260628,1,11200570,20133.9391
20260628,1,11200580,12675.0101
20260628,1,11200590,13779.6742
20260628,1,11200615,21021.7797
20260628,1,11200620,10997.282
20260628,1,11200645,26301.8572
20260628,1,11200650,12618.9357
20260628,1,11200660,16120.5917
20260628,1,11200670,15557.153
20260628,1,11200690,36094.7084
20260628,1,11200720,10636.1156
20260628,1,11200790,15769.1664
20260628,2,11200520,17470.641
20260628,2,11200535,20977.9997
20260628,2,11200540,19023.9126
20260628,2,11200550,17207.8497
20260628,2,11200560,37778.1146
20260628,2,11200570,20467.4398
20260628,2,11200580,12690.2451
20260628,2,11200590,13723.2793
20260628,2,11200615,21140.2224
20260628,2,11200620,10954.7376
20260628,2,11200645,26270.5927
20260628,2,11200650,12697.3663
20260628,2,11200660,16162.2214
20260628,2,11200670,15458.9272
20260628,2,11200690,35192.3303
20260628,2,11200720,10455.2369
20260628,2,11200790,15739.58
20260628,3,11200520,17835.9406
20260628,3,11200535,20808.2389
20260628,3,11200540,19054.1254
20260628,3,11200550,16917.625
20260628,3,11200560,37700.3345
20260628,3,11200570,20421.8519
20260628,3,11200580,12619.4965
20260628,3,11200590,13671.135
20260628,3,11200615,21287.5458
20260628,3,11200620,10952.3603
20260628,3,11200645,26379.1019
20260628,3,11200650,12720.572
20260628,3,11200660,16023.3604
20260628,3,11200670,15506.0045
20260628,3,11200690,34604.036
20260628,3,11200720,10475.4896
20260628,3,11200790,15688.4238
20260628,4,11200520,17661.9077
20260628,4,11200535,21110.6252
20260628,4,11200540,19002.0454
20260628,4,11200550,17001.3094
20260628,4,11200560,36998.4167
20260628,4,11200570,20518.8116
20260628,4,11200580,12760.4625
20260628,4,11200590,13608.5761
20260628,4,11200615,21274.1363
20260628,4,11200620,10937.7347
20260628,4,11200645,26349.639
20260628,4,11200650,12790.2091
20260628,4,11200660,16104.2283
20260628,4,11200670,15416.6037
20260628,4,11200690,33879.1376
20260628,4,11200720,10537.632
20260628,4,11200790,15570.4001
20260628,5,11200520,17562.2926
20260628,5,11200535,21164.8255
20260628,5,11200540,19209.5733
20260628,5,11200550,17222.4149
20260628,5,11200560,36855.8315
20260628,5,11200570,20292.948
20260628,5,11200580,12747.402
20260628,5,11200590,13564.9419
20260628,5,11200615,21014.6521
20260628,5,11200620,11006.5216
20260628,5,11200645,26961.4748
20260628,5,11200650,12981.9841
20260628,5,11200660,16284.4337
20260628,5,11200670,15345.509
20260628,5,11200690,33860.7446
20260628,5,11200720,10624.9657
20260628,5,11200790,16085.5622
20260628,6,11200520,17111.9588
20260628,6,11200535,21335.6937
20260628,6,11200540,18906.274
20260628,6,11200550,17343.8384
20260628,6,11200560,37804.1298
20260628,6,11200570,19834.7465
20260628,6,11200580,12337.6606
20260628,6,11200590,13612.0992
20260628,6,11200615,20842.9636
20260628,6,11200620,11292.909
20260628,6,11200645,27186.7965
20260628,6,11200650,13194.781
20260628,6,11200660,16338.556
20260628,6,11200670,15425.9798
20260628,6,11200690,34056.6356
20260628,6,11200720,10607.3616
20260628,6,11200790,16526.7362
20260628,7,11200520,16764.2788
20260628,7,11200535,21370.6875
20260628,7,11200540,18900.3541
20260628,7,11200550,17514.0726
20260628,7,11200560,38276.298
20260628,7,11200570,19498.7298
20260628,7,11200580,12085.8106
20260628,7,11200590,13530.5857
20260628,7,11200615,20320.0099
20260628,7,11200620,11371.8353
20260628,7,11200645,27075.307
20260628,7,11200650,13493.1717
20260628,7,11200660,16753.883
20260628,7,11200670,15081.0922
20260628,7,11200690,34471.6056
20260628,7,11200720,10646.5898
20260628,7,11200790,16927.8976
20260628,8,11200520,16523.3744
20260628,8,11200535,21295.3037
20260628,8,11200540,19100.705
20260628,8,11200550,17799.4033
20260628,8,11200560,39322.3035
20260628,8,11200570,19149.8808
20260628,8,11200580,11701.4369
20260628,8,11200590,13241.8759
20260628,8,11200615,19914.7834
20260628,8,11200620,11522.5362
20260628,8,11200645,27641.777
20260628,8,11200650,14105.489
20260628,8,11200660,16827.5227
20260628,8,11200670,15319.0918
20260628,8,11200690,35716.6334
20260628,8,11200720,10520.9501
20260628,8,11200790,17040.728
20260628,9,11200520,15855.5792
20260628,9,11200535,21212.097
20260628,9,11200540,18714.667
20260628,9,11200550,18787.3222
20260628,9,11200560,42103.1651
20260628,9,11200570,18211.6089
20260628,9,11200580,10886.1093
20260628,9,11200590,12859.9914
20260628,9,11200615,19075.6297
20260628,9,11200620,11742.7446
20260628,9,11200645,27315.6733
20260628,9,11200650,15115.7215
20260628,9,11200660,17890.3499
20260628,9,11200670,15716.6032
20260628,9,11200690,38006.7324
20260628,9,11200720,10203.7822
20260628,9,11200790,17105.228
20260628,10,11200520,15092.7051
20260628,10,11200535,21258.4269
20260628,10,11200540,18155.3058
20260628,10,11200550,18612.1482
20260628,10,11200560,43395.5529
20260628,10,11200570,16737.4502
20260628,10,11200580,10095.4703
20260628,10,11200590,12674.3653
20260628,10,11200615,18184.702
20260628,10,11200620,11412.5532
20260628,10,11200645,27510.4892
20260628,10,11200650,16278.6273
20260628,10,11200660,18680.7952
20260628,10,11200670,16278.3492
20260628,10,11200690,42692.2636
20260628,10,11200720,9844.1976
20260628,10,11200790,17402.8899
20260628,11,11200520,14829.655
20260628,11,11200535,20951.6079
20260628,11,11200540,17295.9146
20260628,11,11200550,18192.9427
20260628,11,11200560,45519.5833
20260628,11,11200570,15506.9135
20260628,11,11200580,8958.7102
20260628,11,11200590,12312.7966
20260628,11,11200615,17554.6385
20260628,11,11200620,11198.2831
20260628,11,11200645,26779.8314
20260628,11,11200650,16470.1053
20260628,11,11200660,19861.5468
20260628,11,11200670,16784.8935
20260628,11,11200690,47009.7495
20260628,11,11200720,9260.1755
20260628,11,11200790,17012.4055
20260628,12,11200520,14639.2868
20260628,12,11200535,20254.4262
20260628,12,11200540,16992.4287
20260628,12,11200550,18888.1308
20260628,12,11200560,45995.8578
20260628,12,11200570,14434.8499
20260628,12,11200580,8542.9153
20260628,12,11200590,12807.8563
20260628,12,11200615,16943.6719
20260628,12,11200620,11227.6204
20260628,12,11200645,25794.2661
20260628,12,11200650,16925.6334
20260628,12,11200660,20420.8251
20260628,12,11200670,17638.4523
20260628,12,11200690,50905.2568
20260628,12,11200720,8895.9934
20260628,12,11200790,16908.5155
20260628,13,11200520,14211.65
20260628,13,11200535,19675.3662
