NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,ADM_CD,ADM_NM,SIGUNGU_CD,SIGUNGU_NM
103900112,4588,성동보건소,127.0331862828,37.566494637,마을버스,11040710,왕십리도선동,11040,성동구
103900123,4589,행당역.대림아파트정문,127.0286715654,37.5570496595,마을버스,11040570,행당2동,11040,성동구
103900052,4590,청계벽산아파트,127.0303705362,37.568262437,마을버스,11040710,왕십리도선동,11040,성동구
103900124,4591,논골.e편한세상금호114동,127.0246041221,37.55519162,마을버스,11040590,금호1가동,11040,성동구
103900113,4593,코스모타워,127.0332903821,37.5627939863,마을버스,11040710,왕십리도선동,11040,성동구
103900091,4594,화단앞,127.019653956,37.5486244682,마을버스,11040720,금호2·3가동,11040,성동구
103900092,4595,성동사회복지관.청계천박물관,127.0334777845,37.5703034715,마을버스,11040540,마장동,11040,성동구
103900125,4596,금호119안전센터,127.0245723767,37.5542636796,마을버스,11040590,금호1가동,11040,성동구
103900093,4597,왕약국,127.0655472648,37.5483411874,마을버스,11040690,송정동,11040,성동구
103900094,4599,금호공원,127.0197741925,37.5496507955,마을버스,11040720,금호2·3가동,11040,성동구
103900095,4600,성동구도시관리공단.서울시시설관리공단,127.0368611826,37.5718289131,마을버스,11040540,마장동,11040,성동구
103900131,4602,e편한세상금호117동,127.0246821893,37.5526576279,마을버스,11040590,금호1가동,11040,성동구
103900053,4603,왕십리자이.신당현대아파트,127.0236902472,37.5608470716,마을버스,11040520,왕십리2동,11040,성동구
103900096,4615,중앙슈퍼,127.0665317949,37.5495156648,마을버스,11040690,송정동,11040,성동구
103900054,4648,한신아파트,127.0194077879,37.550758302,마을버스,11040720,금호2·3가동,11040,성동구
103900056,4651,금호고등학교,127.0235529542,37.5530983943,마을버스,11040590,금호1가동,11040,성동구
103900111,4658,극동.풍림아파트,127.0236410045,37.5590448945,마을버스,11040520,왕십리2동,11040,성동구
103900057,4659,GS25,127.0671617628,37.5503046673,마을버스,11040690,송정동,11040,성동구
103900097,4667,중앙병원앞,127.019471524,37.5521279557,마을버스,11040720,금호2·3가동,11040,성동구
103900098,4668,도선동사거리,127.0365326655,37.5667675811,마을버스,11040540,마장동,11040,성동구
103900058,4669,논골신협.대림아파트후문,127.0245188619,37.5575119549,마을버스,11040590,금호1가동,11040,성동구
103900099,4670,송정스마트헬스케어센터,127.0678257351,37.5511350971,마을버스,11040690,송정동,11040,성동구
103900115,4671,성동구청,127.0360410344,37.563354049,마을버스,11040710,왕십리도선동,11040,성동구
103900100,4672,논골사거리,127.0247742087,37.5561260191,마을버스,11040590,금호1가동,11040,성동구
103900101,4674,신금호역,127.0197856168,37.5543355851,마을버스,11040720,금호2·3가동,11040,성동구
103900017,4677,성동중앙교회.벽산아파트정문,127.0248775221,37.5530067236,마을버스,11040590,금호1가동,11040,성동구
103900018,4679,무학중학교.무학여고,127.0332891007,37.5584226161,마을버스,11040560,행당1동,11040,성동구
103900104,4680,천은교회.성동청소년상담복지센터,127.0266661363,37.5545919447,마을버스,11040590,금호1가동,11040,성동구
103900059,4684,금호어린이집,127.0182314515,37.5567429983,마을버스,11040720,금호2·3가동,11040,성동구
103900105,4685,행당2동주민센터,127.0304206318,37.5578295691,마을버스,11040570,행당2동,11040,성동구
103900060,4686,금봉어린이집.또또와마트,127.028794376,37.5526423775,마을버스,11040590,금호1가동,11040,성동구
103900106,4691,대경생활과학고등학교,127.0175178242,37.5560687475,마을버스,11040720,금호2·3가동,11040,성동구
103900107,4696,대현산체육관입구,127.0297135329,37.5529629395,마을버스,11040580,응봉동,11040,성동구
103900147,4697,GS주유소,127.0251253545,37.546811328,마을버스,11040620,금호4가동,11040,성동구
103900108,4698,대림아파트후문,127.026932687,37.5561715023,마을버스,11040570,행당2동,11040,성동구
103900109,4699,상봉노인정앞,127.0302182436,37.5526731081,마을버스,11040580,응봉동,11040,성동구
103900110,4700,서울숲푸르지오아파트정문,127.0243937555,37.5452561903,마을버스,11040620,금호4가동,11040,성동구
103900127,4701,대림상가,127.0344662233,37.553878282,마을버스,11040580,응봉동,11040,성동구
103900061,4702,충북상회,127.0310093901,37.5527922994,마을버스,11040580,응봉동,11040,성동구
103900062,4706,서울숲푸르지오아파트후문,127.0228036345,37.5435444033,마을버스,11040620,금호4가동,11040,성동구
103000278,4721,무학여고,127.0338768271,37.5581244034,일반차로,11040570,행당2동,11040,성동구
103000279,4722,무학여고,127.0342446422,37.5580995199,일반차로,11040560,행당1동,11040,성동구
103000280,4723,응봉사거리,127.0340901941,37.5553018991,일반차로,11040570,행당2동,11040,성동구
103000281,4724,응봉사거리,127.0344918986,37.5550801133,일반차로,11040560,행당1동,11040,성동구
103900016,4739,응봉역.광희중,127.0344034229,37.5522011423,마을버스,11040580,응봉동,11040,성동구
103900015,4740,응봉경로당앞,127.0316939654,37.5523884273,마을버스,11040580,응봉동,11040,성동구
103900163,4741,금호초등학교,127.0194943061,37.5526884328,마을버스,11040720,금호2·3가동,11040,성동구
103900128,4742,응봉초등학교.대림아파트,127.0331680056,37.5508020956,마을버스,11040580,응봉동,11040,성동구
103900014,4743,행당서울숲푸르지오109동앞,127.031801204,37.5543861249,마을버스,11040570,행당2동,11040,성동구
103900013,4744,현대공업사앞,127.0324416568,37.5501059259,마을버스,11040580,응봉동,11040,성동구
103900012,4745,신동아아파트후문,127.0328358347,37.5546877083,마을버스,11040570,행당2동,11040,성동구
103900011,4746,신동아아파트,127.0300981967,37.5497675599,마을버스,11040580,응봉동,11040,성동구
103900119,4748,행당서울숲푸르지오상가앞,127.0340186862,37.5555729913,마을버스,11040570,행당2동,11040,성동구
103900148,4749,삼성래미안아파트,127.0275591319,37.5483750866,마을버스,11040620,금호4가동,11040,성동구
103900010,4750,금호사거리,127.0250613034,37.5481765011,마을버스,11040720,금호2·3가동,11040,성동구
103900009,4751,금남시장앞.백범학원터,127.0216479967,37.5482744945,마을버스,11040620,금호4가동,11040,성동구
103900154,4753,왕십리광장.왕십리역7번출구,127.0365162885,37.5610465475,마을버스,11040560,행당1동,11040,성동구
103900135,4754,두산상가후문.106동,127.0166850915,37.5493384196,마을버스,11040720,금호2·3가동,11040,성동구
103900008,4755,극동아파트7동,127.0126657069,37.543720761,마을버스,11040730,옥수동,11040,성동구
103900007,4756,두산아파트113동,127.016075787,37.5505884957,마을버스,11040720,금호2·3가동,11040,성동구
103900006,4757,두산아파트109동,127.0166306849,37.54988947,마을버스,11040720,금호2·3가동,11040,성동구
103900005,4758,극동아파트4동,127.011588323,37.5435316415,마을버스,11040730,옥수동,11040,성동구
103900004,4759,극동아파트4동,127.0116845111,37.5435055002,마을버스,11040730,옥수동,11040,성동구
103900137,4760,두산아파트109동,127.0167969818,37.5499149882,마을버스,11040720,금호2·3가동,11040,성동구
103900138,4761,두산아파트115동,127.0159606783,37.5510558771,마을버스,11040720,금호2·3가동,11040,성동구
103900139,4762,금호역,127.0169908982,37.5485492158,마을버스,11040720,금호2·3가동,11040,성동구
103900140,4763,금호역.두산상가경비실,127.0166207533,37.5486130124,마을버스,11040720,금호2·3가동,11040,성동구
103900003,4764,금호역,127.0164272951,37.5484240169,마을버스,11040620,금호4가동,11040,성동구
103900002,4765,금호역.3호선,127.0166253219,37.5482942315,마을버스,11040620,금호4가동,11040,성동구
103900141,4766,화단삼거리,127.0196278194,37.5482189796,마을버스,11040620,금호4가동,11040,성동구
103900001,4767,두산아파트113동,127.0162396281,37.5507879397,마을버스,11040720,금호2·3가동,11040,성동구
103900155,4770,벽산아파트501동앞,127.0254385471,37.5548866966,마을버스,11040590,금호1가동,11040,성동구
103900156,4771,벽산아파트505동앞,127.0262518161,37.5544010055,마을버스,11040590,금호1가동,11040,성동구
103900157,4772,벽산아파트111동앞,127.0267897943,37.5530630754,마을버스,11040590,금호1가동,11040,성동구
103900158,4773,벽산아파트206동앞,127.027267386,37.5521525445,마을버스,11040590,금호1가동,11040,성동구
103900159,4774,벽산아파트202동앞,127.027346896,37.5514902482,마을버스,11040590,금호1가동,11040,성동구
103900160,4775,벽산하이피아상가앞,127.0256432644,37.5521961609,마을버스,11040590,금호1가동,11040,성동구
103900161,4776,우리은행.백범학원터,127.0211246097,37.5482659508,마을버스,11040620,금호4가동,11040,성동구
103900162,4780,행당푸르지오아파트,127.0340034675,37.556239062,마을버스,11040570,행당2동,11040,성동구
105000472,4781,왕십리역,127.036979,37.561097,일반차로,11040560,행당1동,11040,성동구
105000471,4782,옥정중학교,127.0113005335,37.5412473905,일반차로,11040730,옥수동,11040,성동구
105000470,4783,옥정중학교,127.0109934781,37.5409744546,일반차로,11040730,옥수동,11040,성동구
105000469,4784,옥수삼성아파트,127.0148090773,37.5436087758,일반차로,11040730,옥수동,11040,성동구
105000468,4785,옥수삼성아파트,127.014614465,37.5437908214,일반차로,11040730,옥수동,11040,성동구
105000467,4786,금옥초등학교.금호대우아파트,127.0189290928,37.546474573,일반차로,11040620,금호4가동,11040,성동구
105000466,4787,금옥초등학교.금호대우아파트,127.018651851,37.5465899573,일반차로,11040620,금호4가동,11040,성동구
105000465,4788,금호사거리,127.0241852708,37.5479784428,일반차로,11040620,금호4가동,11040,성동구
105000464,4789,금호사거리,127.0250024528,37.5481765136,일반차로,11040720,금호2·3가동,11040,성동구
105000463,4790,힐스테이트서울숲리버아파트,127.0269817622,37.5478769143,일반차로,11040620,금호4가동,11040,성동구
105000462,4791,금호삼성래미안,127.0275353603,37.5483615758,일반차로,11040620,금호4가동,11040,성동구
105000461,4792,응봉현대아파트,127.0307014263,37.5497628991,일반차로,11040580,응봉동,11040,성동구
105000460,4793,응봉현대아파트,127.0309019007,37.5501304936,일반차로,11040580,응봉동,11040,성동구
105000459,4794,응봉주민센터,127.0335211731,37.5534440055,일반차로,11040580,응봉동,11040,성동구
105000458,4795,응봉주민센터,127.0336017817,37.5539990568,일반차로,11040580,응봉동,11040,성동구
103900167,4800,래미안옥수리버젠아파트상가,127.0157270249,37.5443727865,마을버스,11040730,옥수동,11040,성동구
103900169,4801,옥수동주민센터.옥수동성당,127.0140191688,37.5436061689,마을버스,11040730,옥수동,11040,성동구
103900190,4802,국민은행,127.0122219232,37.5426971627,마을버스,11040730,옥수동,11040,성동구
103900191,4803,국민은행,127.0127560803,37.5427782048,마을버스,11040730,옥수동,11040,성동구
103900192,4804,옥수동주민센터.옥수동성당,127.0136716778,37.5432376614,마을버스,11040730,옥수동,11040,성동구
103900193,4805,삼성아파트정문,127.015293478,37.5438267793,마을버스,11040730,옥수동,11040,성동구
103900189,4807,성동노인종합복지관,127.0414402566,37.5652097737,마을버스,11040540,마장동,11040,성동구
103900188,4808,중앙하이츠아파트,127.0389001215,37.5652526914,마을버스,11040540,마장동,11040,성동구
103900187,4809,민자역사후문,127.0383642631,37.5635492836,마을버스,11040540,마장동,11040,성동구
103900185,4811,금호1가동주민센터,127.0208123009,37.5547282857,마을버스,11040590,금호1가동,11040,성동구
103900184,4812,금호정형외과,127.0204578591,37.5540867685,마을버스,11040720,금호2·3가동,11040,성동구
103900182,4814,금호고등학교앞,127.0233929107,37.5529799549,마을버스,11040720,금호2·3가동,11040,성동구
103900181,4815,벽산하이피아상가,127.026001811,37.5519671275,마을버스,11040590,금호1가동,11040,성동구
103900180,4816,벽산노인정,127.0268504902,37.551058711,마을버스,11040590,금호1가동,11040,성동구
103900179,4817,벽산아파트107동,127.0274313269,37.5516875417,마을버스,11040590,금호1가동,11040,성동구
103900178,4818,벽산아파트109동,127.0274448395,37.5526114413,마을버스,11040590,금호1가동,11040,성동구
103900177,4819,벽산아파트505동,127.0263706309,37.5543216827,마을버스,11040590,금호1가동,11040,성동구
103900176,4820,벽산아파트501동,127.0255887508,37.5550078999,마을버스,11040590,금호1가동,11040,성동구
103900175,4821,광희중학교.응봉역,127.035058499,37.5519110306,마을버스,11040580,응봉동,11040,성동구
103900174,4822,한신아파트후문,127.0370729773,37.5537403049,마을버스,11040580,응봉동,11040,성동구
103900173,4823,한신아파트정문,127.035382546,37.5548347521,마을버스,11040580,응봉동,11040,성동구
103900172,4824,민자역사후문,127.0386950898,37.56308291,마을버스,11040540,마장동,11040,성동구
103900171,4825,중앙하이츠아파트,127.0384486598,37.5650542998,마을버스,11040540,마장동,11040,성동구
103900170,4826,삼성래미안아파트,127.0402755817,37.565494021,마을버스,11040540,마장동,11040,성동구
103900196,4827,금북초등학교입구,127.0236161649,37.5556558853,마을버스,11040590,금호1가동,11040,성동구
103900195,4828,대현산배수지공원앞,127.0220574589,37.5551777057,마을버스,11040590,금호1가동,11040,성동구
103900198,4829,선영약국,127.0306171809,37.5667721811,마을버스,11040710,왕십리도선동,11040,성동구
103900197,4830,텐즈힐아파트101동.115동,127.029279632,37.5669824288,마을버스,11040710,왕십리도선동,11040,성동구
103900202,4831,숭신초등학교.도선고등학교앞,127.0271676387,37.5673296859,마을버스,11040710,왕십리도선동,11040,성동구
103900201,4832,왕십리도선동주민센터,127.0259157424,37.5677084261,마을버스,11040710,왕십리도선동,11040,성동구
103900200,4833,텐즈힐아파트120동.213동앞,127.0260063322,37.56912306,마을버스,11040710,왕십리도선동,11040,성동구
103900199,4834,왕십리중앙교회,127.026707232,37.5700015585,마을버스,11040710,왕십리도선동,11040,성동구
103900211,4836,청계현대아파트,127.0430256561,37.5701654913,마을버스,11040540,마장동,11040,성동구
103900208,4837,청계장원아파트,127.044748559,37.5693291776,마을버스,11040540,마장동,11040,성동구
103900203,4839,마장2교사거리,127.0454636903,37.5679751585,마을버스,11040540,마장동,11040,성동구
103900204,4840,마장2교사거리,127.0456033009,37.5681827453,마을버스,11040540,마장동,11040,성동구
103900207,4842,청계장원아파트,127.0448455263,37.5693427411,마을버스,11040540,마장동,11040,성동구
103900209,4843,옥수교회,127.016009017,37.5452371461,마을버스,11040730,옥수동,11040,성동구
103900210,4844,텐즈힐아파트107동앞,127.0285144783,37.5695685824,마을버스,11040710,왕십리도선동,11040,성동구
103900212,4845,응봉동현대아파트,127.0309380064,37.5498619578,마을버스,11040580,응봉동,11040,성동구
103900216,4846,논골.대림아파트107동.금호동벽산아파트,127.0249544273,37.5558963995,마을버스,11040570,행당2동,11040,성동구
103900217,4847,옥수역5.6번출구.한강버스선착장,127.017002,37.541854,마을버스,11040730,옥수동,11040,성동구
103900219,4848,서울숲푸르지오아파트,127.0237432904,37.5450150995,마을버스,11040620,금호4가동,11040,성동구
103900251,4852,경일중고등학교,127.049131,37.542316,마을버스,11040650,성수1가1동,11040,성동구
103900253,4854,이마트.서울숲힐스테이트아파트,127.052284,37.540121,마을버스,11040670,성수2가1동,11040,성동구
103900254,4855,서울숲코오롱디지털타워2차,127.05399,37.541411,마을버스,11040670,성수2가1동,11040,성동구
103900255,4856,서울경찰청제6기동단,127.054739,37.540076,마을버스,11040670,성수2가1동,11040,성동구
103900256,4857,한라시그마밸리앞,127.05532,37.539647,마을버스,11040670,성수2가1동,11040,성동구
103900257,4858,성수역3번출구,127.057061,37.543842,마을버스,11040680,성수2가3동,11040,성동구
103900258,4859,서울숲코오롱디지털타워2차,127.053848,37.541461,마을버스,11040670,성수2가1동,11040,성동구
103900259,4860,이마트.서울숲힐스테이트아파트,127.05257,37.540528,마을버스,11040670,성수2가1동,11040,성동구
103900261,4861,현대그린아파트,127.049622,37.540523,마을버스,11040650,성수1가1동,11040,성동구
103900233,4862,성수역3번출구,127.0566906693,37.5435598293,마을버스,11040680,성수2가3동,11040,성동구
103900262,4863,경일중고등학교,127.04921,37.542503,마을버스,11040650,성수1가1동,11040,성동구
103900235,4864,한라시그마밸리,127.0551786364,37.5399060735,마을버스,11040670,성수2가1동,11040,성동구
103900236,4865,서울경찰청제6기동단,127.0547711849,37.540228157,마을버스,11040670,성수2가1동,11040,성동구
103900263,4866,서울숲역,127.045146,37.543869,마을버스,11040650,성수1가1동,11040,성동구
103900264,4867,성동구민종합체육센터,127.044515,37.54527,마을버스,11040650,성수1가1동,11040,성동구
103900265,4868,서울숲2번출입구,127.04255,37.543527,마을버스,11040650,성수1가1동,11040,성동구
103900242,4871,서울숲9번출입구,127.03755914,37.5436374894,마을버스,11040650,성수1가1동,11040,성동구
103900218,4872,옥수역4번출구.한강버스선착장,127.0176124993,37.5418118508,마을버스,11040730,옥수동,11040,성동구
103900243,4873,성수대교북단교차로,127.0355169956,37.5442958508,마을버스,11040650,성수1가1동,11040,성동구
103900246,4876,마장역,127.0426522462,37.5661140833,마을버스,11040540,마장동,11040,성동구
103900247,4877,마장역,127.0423947542,37.5656474129,마을버스,11040540,마장동,11040,성동구
103900266,4878,옥정초등학교,127.015419565,37.5408892401,마을버스,11040730,옥수동,11040,성동구
103900267,4879,e편한세상금호109동,127.0218758358,37.5534825943,마을버스,11040590,금호1가동,11040,성동구
103900268,4883,왕십리자이아파트107동,127.025641,37.559577,마을버스,11040520,왕십리2동,11040,성동구
103900269,4884,왕십리풍림아이원아파트102동,127.026382,37.559993,마을버스,11040520,왕십리2동,11040,성동구
103900270,4885,금호베스트빌아파트노인정앞,127.025069533,37.5618733218,마을버스,11040520,왕십리2동,11040,성동구
103900272,4887,응봉역.광희중학교,127.0352978775,37.5518786122,마을버스,11040580,응봉동,11040,성동구
103900273,4888,대림강변타운아파트A상가,127.0357171978,37.5547901705,마을버스,11040580,응봉동,11040,성동구
103900274,4889,리버그린동아아파트정문,127.0375237372,37.5534932401,마을버스,11040580,응봉동,11040,성동구
103900275,4890,서울숲리버뷰자이아파트제2주차장,127.0394073408,37.5561652703,마을버스,11040560,행당1동,11040,성동구
103900276,4891,서울숲리버뷰자이아파트제2주차장,127.0392797867,37.5557215716,마을버스,11040560,행당1동,11040,성동구
103900277,4892,서울숲리버뷰자이아파트제1주차장,127.0388889816,37.5541970798,마을버스,11040560,행당1동,11040,성동구
103900278,4893,왕십리로교차로,127.0389354428,37.557719765,마을버스,11040560,행당1동,11040,성동구
103900279,4894,왕십리로교차로,127.0391339263,37.5577676066,마을버스,11040560,행당1동,11040,성동구
103900280,4895,리버그린동아아파트,127.0382720735,37.553344391,마을버스,11040580,응봉동,11040,성동구
103000514,4896,서울숲리버뷰자이아파트제1주차장,127.0392367112,37.5545097441,일반차로,11040560,행당1동,11040,성동구
103900281,4897,왕십리역6-1번출구,127.0379129532,37.5607923799,마을버스,11040560,행당1동,11040,성동구
103900282,4898,행당동서울숲더샵,127.0397222715,37.5578072325,마을버스,11040550,사근동,11040,성동구
103900294,4899,행당동서울숲더샵,127.0399091167,37.5580008839,마을버스,11040550,사근동,11040,성동구
103000511,4900,서울숲공원,127.042573685,37.5420905951,일반차로,11040650,성수1가1동,11040,성동구
103000512,4901,성수역수제화거리,127.0546184401,37.5451580248,일반차로,11040680,성수2가3동,11040,성동구
103000513,4902,한양대역,127.0432470892,37.5568651503,일반차로,11040550,사근동,11040,성동구
103900285,4904,한양대학교병원본관1층,127.0438016174,37.559459871,마을버스,11040550,사근동,11040,성동구
103900291,4905,한양대학교병원본관1층,127.0435712108,37.5594516108,마을버스,11040550,사근동,11040,성동구
103900286,4906,한양대학교병원응급실,127.0445985625,37.5598124622,마을버스,11040550,사근동,11040,성동구
103900290,4907,한양대학교류마티스병원동관,127.044652417,37.5599701163,마을버스,11040550,사근동,11040,성동구
103900287,4908,한양대학교백남학술정보관,127.0446277378,37.5589963484,마을버스,11040550,사근동,11040,성동구
103900289,4909,한양종합기술연구원.생활과학대학,127.0449123153,37.5590603809,마을버스,11040550,사근동,11040,성동구
103900288,4910,한양대학교생활과학대학,127.0465028779,37.5568034886,마을버스,11040550,사근동,11040,성동구
103900284,4912,한양대학교제2의학관,127.0421309686,37.5593313351,마을버스,11040550,사근동,11040,성동구
103900283,4914,한양대학교정문,127.0421228179,37.5577761117,마을버스,11040550,사근동,11040,성동구
