기준일ID,시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20260523,13,11170555,21725.1049,328.6069,236.5968,488.3141,730.509,923.0499,1039.0016,996.7764,783.972,779.6075,798.6518,674.119,483.6417,328.4218,666.6762,332.4683,180.2096,659.577,2250.6621,1469.6446,1192.7103,1040.9467,815.7936,947.3692,798.9872,713.0586,585.2632,359.5609,1120.9088
20260523,13,11170560,16844.7722,536.475,171.4183,269.9208,409.5474,605.2339,812.8317,886.9368,794.6069,774.604,634.0789,611.0165,402.6858,273.7902,662.7507,598.7894,177.3162,302.1944,727.9453,859.9598,937.1915,1046.5733,815.2028,827.4561,712.0434,514.92,462.0228,283.2294,734.0305
20260523,13,11170570,12107.6422,424.1616,189.6602,228.5476,321.2023,438.5406,496.4695,566.0858,519.6506,617.6813,488.5867,506.8449,330.9051,239.3655,471.9192,266.5799,213.354,236.2424,452.2734,567.5416,613.6968,653.2477,522.539,430.9499,401.1081,512.0511,405.8848,255.8797,736.6726
20260523,13,11170580,11181.9798,253.2047,149.5184,205.395,420.6621,460.0022,481.0057,525.6491,413.8491,439.6787,370.4691,319.6052,267.8457,181.5377,515.8374,360.2064,169.9486,230.9824,510.9222,543.1632,493.9427,608.4865,504.764,478.329,429.5852,443.1384,322.6883,306.6872,774.876
20260523,13,11170590,6139.3321,184.0879,83.1591,147.8309,146.997,172.2569,244.6532,252.076,221.0853,263.5211,266.7757,240.5928,169.3683,139.5183,266.3582,214.4059,94.4615,115.5498,215.7947,265.7124,274.7545,286.357,234.4443,261.8876,236.0093,258.6039,226.3699,187.0293,469.6707
20260523,13,11170625,78076.4713,2379.9927,1004.2165,1797.0984,3947.8661,3886.1956,3596.4891,3970.9858,3138.4546,2826.8178,2031.2505,1990.4637,1338.4246,878.2723,1711.6018,3265.1136,1215.2648,1651.2104,4659.6982,5554.5675,4959.5532,5029.7018,3494.928,3002.0863,2640.4841,2397.8721,1834.3665,1191.7263,2681.7692
20260523,13,11170630,26203.2818,1381.4776,741.9719,606.7567,662.9304,658.9449,622.5972,968.6665,1107.5764,1226.0433,925.019,1007.2469,706.6832,447.3761,1053.6318,1358.1599,701.5468,539.2398,801.706,822.5924,861.6922,1194.9683,1206.1276,1322.2632,1140.4417,1063.4537,804.6027,601.1248,1668.4405
20260523,13,11170640,7997.59,373.7739,130.7184,116.5561,222.3799,314.0667,275.7731,432.9047,379.2572,380.3851,333.9911,351.6411,287.559,182.1446,352.8296,185.3351,84.2434,105.6293,253.1874,303.1148,303.5632,392.6904,319.2221,300.4933,264.7904,298.3724,263.9349,189.1078,599.9248
20260523,13,11170650,11537.187,122.7917,65.753,156.2381,431.9374,611.8151,648.3257,776.2335,626.9672,675.0172,527.7973,536.9841,277.8465,140.6331,357.6824,247.5714,110.0317,137.617,451.8294,689.1984,599.7794,634.6517,497.211,505.9431,324.3263,396.3414,288.1453,197.991,500.5282
20260523,13,11170660,11644.2932,293.4591,133.0802,235.1729,320.6864,501.4022,548.3704,676.7157,640.6645,595.5022,440.0326,357.8901,258.9369,166.3192,379.4097,332.1096,163.6127,201.3558,473.6724,667.46,659.093,790.9946,502.7995,583.2593,407.1771,396.3867,289.5447,204.8628,424.3228
20260523,13,11170685,36204.0651,1040.1821,446.5009,462.2952,1287.8873,1688.2174,1566.8188,1926.1221,1621.8806,1608.2603,1346.1789,1162.9361,727.8451,429.91,727.8365,963.2606,430.8887,639.5424,2127.0018,2615.008,2185.973,2366.2998,1947.8689,1637.3422,1324.7653,1160.944,892.5873,572.7611,1296.9491
20260523,13,11170690,19715.6289,730.2895,526.6231,479.5458,538.6334,637.2841,589.4487,864.2804,964.7495,949.7434,774.6923,834.0894,511.5064,367.2374,626.4112,772.4031,493.4788,419.5129,621.7401,630.1425,691.3502,1026.2998,1066.752,1087.7793,795.855,747.0204,583.1486,421.7048,963.907
20260523,13,11170700,6397.0493,167.7057,113.9041,285.6455,202.1652,239.8102,276.2019,362.0934,307.6461,297.6078,327.4574,328.7707,202.1265,120.7639,238.408,124.7825,79.6311,81.3202,133.9648,185.912,207.2753,240.7488,288.5597,317.8246,279.41,222.9538,190.7852,125.1384,448.4378
20260523,14,11170510,11306.4124,453.7269,250.7623,349.921,361.4212,438.4361,474.5643,527.623,473.1984,460.4659,398.5153,350.9375,376.6799,196.1366,346.3628,324.4146,171.4521,197.0768,451.0778,462.9149,534.8601,624.8219,463.1749,534.3245,418.1032,385.0072,309.9598,260.9211,709.5533
20260523,14,11170520,14673.8864,330.6971,177.8067,409.5844,671.2243,792.9748,703.4959,839.0483,586.0552,602.3387,471.838,407.3988,240.8316,215.8723,429.7754,174.2,98.4608,379.8723,938.2101,1167.819,954.7221,913.3194,592.1353,584.7132,400.1432,341.7263,325.5238,209.8837,714.2146
20260523,14,11170530,19907.9123,442.4279,213.4796,345.4196,729.7573,894.6459,914.6502,985.3936,763.3789,700.0137,760.2311,747.2965,594.1423,391.2074,825.8748,420.0744,191.2533,443.8274,1143.9965,1214.1681,1175.9187,1020.4809,770.9124,751.2511,709.1482,741.7911,591.658,391.4098,1034.1029
20260523,14,11170555,21603.7592,353.5032,254.5221,458.1051,774.5378,866.5482,974.4948,949.2606,771.1506,802.5855,758.6801,619.5026,501.7284,343.4114,727.2371,367.694,199.3028,612.1061,2248.9058,1428.8431,1107.0545,1121.7852,873.0444,970.0821,731.6117,750.8134,616.8948,350.6287,1069.7268
20260523,14,11170560,16711.5952,516.763,165.1192,257.0038,449.804,713.9907,807.6172,845.9991,762.6464,766.9246,637.165,639.909,450.5914,277.8464,659.4596,516.515,152.9528,327.9505,751.7834,942.744,931.4977,1005.503,756.9438,767.6417,642.8159,533.0392,439.9517,267.7086,723.7075
20260523,14,11170570,12176.9005,468.5505,209.5083,238.5153,294.5233,485.4791,498.8125,598.4868,485.3996,570.5734,491.4179,504.8796,369.4025,237.8689,468.8028,243.6054,194.9668,242.6073,423.493,554.781,640.571,669.1854,489.5612,464.2368,412.0191,554.2209,395.2828,263.1572,706.9926
20260523,14,11170580,10699.7771,240.7988,142.1924,226.6849,356.264,403.9596,458.5228,535.6181,385.6686,419.7154,366.3465,324.8799,264.1149,192.1482,473.992,363.2024,171.3624,235.586,519.8631,535.057,495.1441,544.2017,447.9558,431.3804,398.9392,429.2501,318.1029,286.2903,732.5359
20260523,14,11170590,6243.7234,198.2358,89.5501,110.0861,168.4474,165.1843,263.6904,288.205,203.4053,263.6248,279.3136,267.4702,149.8301,135.2228,268.3348,263.753,116.2024,111.3096,212.3201,280.6769,309.9996,301.2932,250.3489,236.2639,217.4483,254.9298,202.3906,184.6672,451.5197
20260523,14,11170625,80466.0086,2281.1159,962.496,1970.9223,4138.4863,4200.829,3800.2662,3998.061,3249.8952,2801.4974,2100.9472,1913.4314,1318.0374,845.5867,1723.6966,3648.4374,1357.9368,1916.6338,5195.5323,5988.511,5033.4915,5088.7105,3577.6116,3019.5528,2494.8029,2348.0211,1810.0994,1152.2019,2529.1977
20260523,14,11170630,25565.409,1212.252,651.0833,614.6387,582.5007,677.5674,681.1691,926.0054,1130.7192,1250.292,941.6485,1021.6836,677.4362,446.9232,1103.124,1224.2842,632.3945,560.0237,785.3418,873.618,886.3306,1131.628,1103.698,1278.0366,1055.7918,1050.9221,813.8358,597.1929,1655.2669
20260523,14,11170640,8524.3723,358.0622,125.2237,124.8683,232.3179,310.3736,314.6608,408.1254,412.503,384.0201,367.3071,357.1851,315.7022,178.3229,375.2104,221.9731,100.8967,115.1308,281.4639,378.966,371.2797,420.5808,355.5118,348.8799,312.2419,320.0717,279.8007,194.3441,559.3485
20260523,14,11170650,12088.1262,154.0523,82.4927,193.1011,533.6068,651.3851,694.4675,841.2748,648.8131,680.2478,512.6528,508.8904,270.5341,128.7018,389.8357,218.324,97.0327,124.994,503.1065,695.1466,646.0859,641.9013,569.9505,553.3738,354.7876,414.659,287.644,178.7827,512.2813
20260523,14,11170660,11797.9335,249.817,113.2892,221.1597,351.742,538.1823,574.9276,656.7606,636.7952,576.6147,440.5842,312.7401,245.0596,160.0694,380.2588,274.7556,135.3574,242.9607,531.9602,798.7694,663.4119,778.0347,541.2051,554.1815,458.0738,368.0895,286.2992,204.9693,501.8654
20260523,14,11170685,37465.2118,986.6281,423.5127,437.735,1418.3162,1748.8518,1671.5008,1934.1245,1621.6165,1593.1887,1365.4617,1200.1124,670.1563,409.2453,693.559,1070.7557,478.9741,738.8916,2478.804,2925.9107,2395.0209,2410.5389,2071.4835,1656.3198,1277.9542,1109.7199,846.1539,538.4203,1292.2544
20260523,14,11170690,19894.65,684.0841,493.3038,442.3583,587.769,679.7354,626.7863,854.5155,979.6802,909.9568,797.901,830.4242,517.1293,341.8691,674.9593,778.0441,497.083,470.9293,619.2946,744.8813,722.7069,1107.7464,1090.7465,933.9157,815.5266,771.1109,552.1496,391.1892,978.8538
20260523,14,11170700,6311.1967,163.7695,111.2309,286.1961,160.0506,218.5572,243.6404,329.3656,336.8229,317.1101,294.5934,336.3656,201.014,117.8938,235.101,134.8574,86.0604,86.3621,147.0591,207.1833,199.793,228.3986,282.3218,325.2178,286.0902,258.6499,198.4969,138.1793,380.8151
20260523,15,11170510,10789.6976,432.0866,238.8024,308.8151,306.9232,428.6087,460.3993,484.6755,481.8621,485.8897,396.4505,323.5982,339.288,190.9188,377.8529,295.5006,156.1712,201.5657,415.1816,470.3757,490.168,584.2303,437.545,466.7185,350.7839,385.4389,325.8392,253.1286,700.8801
20260523,15,11170520,14687.3381,318.1474,171.0589,239.924,571.3014,810.2884,675.7059,807.6426,650.1159,574.8871,481.0179,402.9441,277.8334,199.7736,440.3341,203.3871,114.9579,356.6937,1001.6517,1261.1172,1009.9301,975.0893,590.6678,599.327,365.2898,304.8213,300.9477,237.6786,744.8043
20260523,15,11170530,20972.6982,420.7133,203.002,430.202,878.3351,998.164,1029.038,1023.5085,768.4371,831.9917,758.1056,801.5921,674.132,380.1548,794.2305,394.3252,179.5299,476.646,1333.305,1333.3214,1137.7848,1059.6842,823.7459,842.9331,772.275,701.3346,570.6572,420.6704,934.8786
20260523,15,11170555,21883.4627,370.6712,266.8831,533.4018,863.3047,928.7142,996.3668,972.0509,779.4525,757.007,768.8593,619.6705,514.9003,354.3529,688.2167,362.9275,196.7196,649.5755,2244.3774,1406.5892,1114.0709,1090.6307,858.8256,965.4387,738.3873,706.559,646.1564,370.6202,1118.7338
20260523,15,11170560,17256.4003,741.1324,236.8114,275.8056,425.8849,636.0969,831.0865,891.4208,801.413,749.4014,640.3561,615.3949,477.284,258.5586,682.2223,667.679,197.716,366.3171,740.4836,895.8747,910.7254,977.3795,722.957,774.1026,669.1324,543.3006,454.8151,308.7037,764.3455
20260523,15,11170570,12484.1115,452.3455,202.2621,229.3571,322.8083,494.9194,504.4652,590.7543,531.0789,588.2224,432.2282,495.6818,382.8317,236.5081,469.7445,319.7426,255.9024,223.8031,479.3317,583.1591,649.6255,708.2076,504.3525,455.4174,406.1111,532.3092,376.9175,266.1147,789.9103
20260523,15,11170580,10811.2457,270.3358,159.6341,217.9295,347.0692,410.7766,463.1453,511.0776,443.3954,402.8959,370.083,308.2776,275.8453,195.0752,502.0692,332.2991,156.7819,242.9091,476.356,520.5877,485.4039,564.0315,474.1148,478.5792,415.563,412.3181,324.1019,280.4744,770.1144
20260523,15,11170590,6201.2722,192.894,87.1371,109.465,177.4588,201.7397,257.3896,279.4179,220.9498,253.9326,285.553,255.8217,141.5923,143.891,269.3577,234.0055,103.0966,116.3991,201.9242,247.2341,301.3357,327.5925,240.586,220.1626,240.9487,254.512,202.5435,187.7227,446.6078
20260523,15,11170625,86082.2028,2630.9419,1110.1019,2052.1365,4565.2904,4707.0155,4185.2553,4268.076,3334.835,2890.8431,2155.6632,2014.0543,1303.1919,901.0038,1889.6101,3428.633,1276.1262,2050.2324,5819.1594,7042.8877,5640.7185,5305.3296,3709.619,3258.3898,2697.0544,2407.8262,1765.9948,1194.4584,2477.7535
20260523,15,11170630,26108.9171,1326.2065,712.2868,587.52,663.1555,703.9698,670.1792,967.0515,1091.8977,1126.041,978.5182,1035.9941,673.4353,444.4558,1157.8721,1261.8289,651.788,536.6646,759.2345,961.5881,890.1048,1201.616,1156.5435,1242.6909,1110.8439,1079.2602,834.5043,598.2263,1685.4413
20260523,15,11170640,8920.9975,346.2704,121.1,170.3137,235.8501,324.706,331.682,454.9322,443.5233,430.486,353.966,365.0402,302.4847,201.2476,352.0623,253.3004,115.1367,225.357,313.7975,399.0935,403.1424,407.0976,363.5863,380.9799,276.2509,293.7999,247.0954,212.3822,596.3137
20260523,15,11170650,12412.0398,180.4721,96.64,207.4685,546.62,723.5931,764.2575,866.2951,618.8543,685.0236,505.8705,516.3582,267.3718,129.973,358.415,182.6349,81.171,201.1032,541.3117,775.3859,642.1321,622.1253,554.9999,571.0549,381.7726,388.1583,289.8405,195.9615,517.1743
20260523,15,11170660,12041.9436,253.4743,114.9477,228.5746,375.1377,512.0951,565.3767,677.1813,646.8883,583.5153,431.887,347.9612,217.3716,162.4836,358.1921,288.3508,142.0553,264.8524,582.2035,805.2521,713.593,836.5163,523.8811,603.3983,439.7426,377.9839,272.1258,221.8004,495.1024
20260523,15,11170685,39326.1821,1017.2663,436.6644,490.0453,1514.8921,1858.7736,1855.7679,1871.0063,1737.0412,1553.9668,1430.5849,1227.5112,736.7745,431.7105,711.712,1192.4705,533.4196,798.5454,2703.6186,3201.9051,2563.88,2517.3372,2007.2687,1738.4078,1353.8977,1202.9732,872.8952,526.722,1239.125
20260523,15,11170690,20558.4306,664.4307,479.1316,462.0688,704.5776,695.4343,683.647,849.028,1034.4643,995.0169,792.6704,825.5305,527.4405,396.6197,683.9125,739.259,472.3038,413.8562,719.8772,827.3912,746.7279,1079.6099,1134.3415,1141.6574,758.0456,761.0865,617.6805,351.7048,1000.916
20260523,15,11170700,6383.7858,125.4781,85.2236,288.1049,171.0325,217.6157,270.1934,311.1099,278.8693,317.3545,338.6378,299.7718,226.3264,135.7319,248.4131,117.3467,74.8857,114.6145,176.7891,233.6155,196.7219,314.7724,286.0692,276.8035,287.5017,222.0654,208.9384,146.9229,412.8756
20260523,16,11170510,10749.7029,466.3208,257.7227,328.1903,279.5836,407.4316,460.9875,474.6649,417.6467,480.3297,394.613,357.1397,316.2504,180.091,403.8388,309.9584,163.812,154.7675,399.2049,468.8696,495.0394,538.4324,450.9009,544.2811,360.0183,372.5369,303.5351,270.3645,693.1717
20260523,16,11170520,15535.0564,411.1996,221.0904,270.154,618.6619,849.7406,738.5411,796.0232,645.76,642.4528,440.1095,359.283,249.9992,212.0132,454.6216,239.367,135.2945,426.9681,1167.9367,1306.5432,1098.771,903.187,618.4965,630.2335,400.8442,355.2537,323.0255,230.1653,789.3194
20260523,16,11170530,22683.5712,449.9286,217.0989,459.2938,928.8674,1109.866,1240.5214,1182.9063,902.3149,874.4428,785.9921,801.7175,695.7029,456.9358,910.3899,478.9521,218.0594,449.2399,1397.3317,1477.029,1197.2648,972.7193,850.392,837.6897,726.4367,818.8897,711.3714,489.4663,1042.7518
20260523,16,11170555,21560.1941,328.0731,236.2124,572.4581,802.8815,880.2245,976.1445,962.5821,834.5492,767.3597,732.5717,714.2941,533.9702,366.1392,644.996,427.4695,231.7033,665.2802,2034.3672,1376.3905,1074.9939,1047.2187,884.6736,916.6869,711.6293,676.2935,641.1926,394.0468,1125.7903
20260523,16,11170560,16972.3872,600.9483,192.0189,231.8643,480.924,645.3856,814.0612,917.5682,788.179,800.257,617.7804,601.8367,427.7534,260.4711,622.8681,716.932,212.3008,358.5741,814.7772,973.9282,944.4106,946.9855,672.9913,729.4623,670.9836,505.4755,413.723,259.4428,750.4853
20260523,16,11170570,12206.3006,369.4844,165.2119,243.4144,274.3243,505.8812,518.9488,613.9425,536.9813,583.9254,438.0194,505.9013,361.0268,225.5479,508.0156,268.8102,215.1396,203.604,455.1551,584.5911,648.2807,625.6617,460.6302,476.2925,413.0124,566.3304,381.7917,275.4947,780.8811
20260523,16,11170580,10678.3751,287.3758,169.6964,155.9122,384.0646,381.3187,462.623,458.5407,421.2595,440.6749,350.6849,320.9106,277.7692,198.316,450.1265,334.5229,157.831,223.6486,517.0282,561.0057,474.2584,569.2251,447.7884,451.756,466.7562,396.1429,332.0153,288.1829,698.9414
20260523,16,11170590,6364.9972,171.6013,77.5188,110.982,182.2934,178.2377,247.6707,288.013,229.7834,242.2646,250.013,266.1018,165.3507,158.0823,296.4661,213.8314,94.2086,123.6327,243.7463,261.7355,267.9684,335.9808,229.5214,247.8729,232.4884,297.2184,236.8312,192.4536,523.1301
20260523,16,11170625,84774.2942,2393.1606,1009.772,2091.9362,4741.2276,4904.063,4246.4726,4204.6257,3149.2084,2713.4749,2054.7759,1945.6626,1251.4302,794.7917,1647.6475,3538.0246,1316.8418,2061.8876,6178.6958,7381.6338,5738.7259,5152.8674,3496.6821,3151.6288,2505.1653,2156.9888,1652.8181,1009.359,2284.7262
20260523,16,11170630,26527.7981,1274.4494,684.4887,581.4187,717.2542,765.7049,714.8797,1033.0269,1084.3992,1217.3495,987.2878,982.4241,733.1312,490.1498,1243.8205,1244.3946,642.7821,596.025,736.1392,920.849,893.3718,1163.9162,1177.3683,1295.9839,1086.928,1094.1823,821.1296,626.126,1718.8179
20260523,16,11170640,8858.9023,285.7123,99.9212,146.1653,226.4192,382.3219,389.8795,446.0234,410.4991,414.5207,356.4257,385.6027,315.4505,216.1523,389.059,208.7469,94.8849,153.1278,324.117,383.3731,417.4921,382.4754,361.7771,341.215,296.8455,362.5827,278.9134,204.0011,585.1974
20260523,16,11170650,12791.802,207.6352,111.1853,232.5768,537.0047,797.1895,788.2422,853.057,633.1406,644.4395,483.9692,408.3346,247.0877,121.3425,350.4621,276.3709,122.8316,224.6514,677.0373,866.6125,655.7044,700.6054,560.2265,567.0333,354.163,356.8928,279.4213,185.7548,548.8302
20260523,16,11170660,12085.6865,259.8449,117.8366,202.0863,379.6354,528.931,544.9535,726.961,673.8391,542.2414,438.1093,297.796,246.4865,146.919,363.3272,326.2622,160.7321,270.4993,602.6579,853.2102,743.7275,805.7854,571.8412,529.4584,402.52,362.3071,279.9734,218.4525,489.2916
20260523,16,11170685,40416.8163,1110.7238,476.7813,505.5567,1561.7739,2024.2372,1844.0331,1869.1606,1721.918,1652.1489,1386.5163,1149.2087,720.7052,395.5222,799.9488,1196.5125,535.2275,955.9162,2845.4836,3374.1169,2631.0491,2553.0268,2077.7129,1830.6334,1453.4956,1122.7178,800.2582,539.3771,1283.0537
20260523,16,11170690,20299.1453,660.5281,476.3173,439.4595,584.2004,702.7599,679.3123,903.2899,984.6633,949.3464,774.8225,741.0712,539.2127,354.6665,660.9103,639.9296,408.8432,409.7291,846.6031,913.1317,864.8109,1101.9293,1037.4509,1189.7271,816.1278,752.6278,551.6318,329.3135,986.7285
20260523,16,11170700,6829.4674,154.8178,105.1506,263.5675,192.0035,230.0901,278.5183,296.2999,322.8362,344.0423,302.1399,315.9159,242.9039,154.7251,267.3227,185.9814,118.6856,106.0558,214.765,254.0047,184.1331,299.4681,322.1264,309.041,326.5224,240.2593,229.5927,143.8804,424.6189
20260523,17,11170510,10768.9629,450.2594,248.8459,310.5226,245.2139,406.6168,447.5549,455.6531,434.2315,475.4949,396.1668,334.0765,330.9443,186.5733,415.8806,327.5694,173.1196,145.7542,395.4964,489.8035,463.2244,566.1636,459.4562,564.0845,397.511,394.8613,315.2881,281.2116,657.3836
20260523,17,11170520,16535.7037,449.3771,241.6176,302.257,679.1202,898.7485,799.5926,908.4889,653.9869,632.195,437.9301,374.647,241.6359,209.7469,447.8639,259.4336,146.6364,466.9508,1311.8409,1391.7821,1194.4166,965.1878,682.3422,692.2407,393.0225,334.017,318.3171,239.4171,862.8901
20260523,17,11170530,22084.9831,509.9451,246.0579,465.9597,1001.6768,1184.5739,1228.3,1134.4681,819.7625,825.9864,771.6505,807.7634,663.1866,383.3182,777.5615,423.9348,193.011,437.587,1400.7036,1453.8663,1224.7798,1021.1927,778.0882,898.2688,751.5132,752.9758,602.7773,420.5362,905.5365
20260523,17,11170555,20577.5075,354.0538,254.9184,460.506,693.1705,905.8373,934.1237,904.766,755.215,770.4028,705.7836,692.5969,543.62,348.6313,629.7238,434.1128,235.3042,572.0291,1973.5583,1355.6267,1050.9793,979.2898,790.288,846.2397,671.6901,639.6487,600.8964,383.1407,1091.3541
20260523,17,11170560,16626.5791,535.8311,171.2124,216.1826,488.1185,720.5164,840.8702,998.3803,781.8704,782.3509,671.7503,592.2884,370.695,234.0887,575.3372,479.9634,142.1288,329.9294,682.5455,902.8953,975.9818,1063.823,760.1152,710.4096,644.4256,491.1057,454.2652,259.4282,750.0706
20260523,17,11170570,12159.3558,395.7759,176.9677,215.6972,267.478,476.2609,501.6353,647.9719,552.4103,544.5422,433.2052,455.9319,399.7949,237.2757,446.122,279.4716,223.6722,222.4686,437.5333,567.1565,640.2633,638.5072,478.3972,490.5628,399.5103,522.8992,404.8149,280.0181,823.0102
20260523,17,11170580,9297.0774,246.2595,145.4171,136.4935,298.1915,313.7155,423.3519,407.9244,383.0591,393.1825,360.5181,308.7192,236.5882,132.6058,399.5074,329.0004,155.2255,176.7301,400.8501,487.9885,391.9014,510.7714,429.3897,434.9976,376.1515,370.3727,246.4066,208.4063,593.3521
20260523,17,11170590,6289.5378,166.3855,75.1625,144.0678,175.4995,183.27,235.9187,274.2901,268.2129,255.1458,244.014,244.1339,167.6317,139.0821,315.8212,227.613,100.28,109.9325,185.2629,254.2481,242.2839,334.4778,228.1456,237.2997,211.0607,320.5766,193.3766,194.2287,562.116
20260523,17,11170625,85582.2122,2233.0236,942.2042,2079.543,4757.7947,5368.5126,4678.6519,4300.9362,3199.2085,2748.6392,2010.7,1895.0696,1307.8098,771.013,1629.1935,3413.942,1270.6582,1965.1752,6477.0956,7814.7607,5834.8976,5006.3035,3553.0853,2893.307,2315.1405,2216.4685,1603.9544,943.1608,2351.9647
20260523,17,11170630,24862.973,1227.4744,659.259,601.8098,644.537,722.5267,684.0912,916.2621,1011.9463,1066.1135,938.9137,965.2984,618.1748,441.5725,1038.8672,1124.4453,580.8239,575.2737,730.7812,933.0358,846.0214,1087.3981,1141.1819,1231.8896,1058.759,1038.825,724.1286,572.1311,1681.4306
20260523,17,11170640,8927.8726,259.2337,90.6607,190.763,303.9377,416.5358,375.3642,498.4565,424.7771,398.6644,282.6736,352.5018,272.7493,157.7206,385.5078,223.3515,101.5234,196.3076,369.0356,459.4554,431.4534,391.0739,342.7467,342.9344,296.7474,318.4555,246.0598,190.5498,608.6321
20260523,17,11170650,13853.2598,228.3024,122.2524,258.0162,639.9021,881.0232,843.8326,890.338,651.3683,672.7692,491.6198,365.7573,215.9299,128.6216,369.7725,309.9618,137.7608,226.2376,875.4897,1191.6262,777.6545,652.4165,598.097,601.1273,371.4205,386.2955,240.1654,170.9053,554.5976
20260523,17,11170660,11909.3275,237.1419,107.541,219.4388,369.3996,557.5346,538.8302,700.3198,685.8526,552.4406,413.703,308.626,239.9951,150.5335,394.863,263.3458,129.7368,264.4763,570.324,823.8392,732.6301,763.8372,559.6729,568.3023,397.9684,347.5378,291.5474,208.387,511.5024
20260523,17,11170685,39905.5514,1016.2373,436.2223,523.5574,1570.049,2074.2143,1876.7856,1895.2024,1649.2198,1640.4861,1352.6105,1172.8757,687.884,412.5092,776.6869,1037.6881,464.1819,994.3946,2963.4767,3263.9258,2707.629,2393.1342,2059.4022,1772.5494,1414.3963,1124.7498,810.0904,543.2867,1272.1047
20260523,17,11170690,18542.2501,602.9565,434.8014,384.6657,659.4299,660.1478,649.731,739.3389,923.6618,841.9801,681.4485,690.1245,504.0564,320.612,570.9453,631.4053,403.3971,348.5252,731.1431,791.237,794.4724,985.2872,930.7315,1069.5564,717.8424,704.9692,526.3919,334.0783,909.3128
20260523,17,11170700,6459.1364,145.8557,99.0635,162.4958,114.5188,229.7689,274.0544,317.8975,276.7497,355.1015,317.634,280.8932,239.9484,136.3677,234.9328,117.4439,74.9479,141.7767,204.4946,214.3748,257.7585,324.3688,314.5124,296.8962,271.3158,210.2081,239.0175,164.8141,441.9237
20260523,18,11170510,10914.7235,423.4561,234.0326,295.8575,257.7493,391.9608,450.2035,474.1708,429.858,467.7512,369.0894,344.0967,314.699,185.7775,425.1603,376.6337,199.0494,174.6511,380.7263,471.1315,447.9221,560.4273,466.8251,585.0027,401.8361,434.5731,322.6833,290.4502,738.9482
20260523,18,11170520,16939.0255,413.0419,222.0807,330.9846,694.9514,982.2863,841.0306,876.8802,618.7059,618.7533,455.6276,396.6362,230.8339,212.6721,461.7454,244.006,137.9164,505.3892,1371.6306,1546.5945,1250.6217,936.9592,684.4036,706.2765,403.5095,342.8856,310.6995,233.2867,908.617
20260523,18,11170530,19797.5161,361.6632,174.5091,395.3865,910.3785,1159.1121,1174.7369,987.7819,769.9836,676.0511,701.4269,756.2496,639.9278,353.8619,662.2575,293.1296,133.4574,413.7353,1300.2805,1381.8491,1185.5556,993.3571,616.2502,716.4344,683.8285,594.3679,523.6966,356.3766,881.871
20260523,18,11170555,20467.636,330.0372,237.6263,439.8596,760.6151,885.0595,936.6654,903.4142,761.5837,762.8728,708.8081,676.8368,504.3249,356.0729,661.8727,412.0676,223.3548,642.7015,1964.0703,1342.3687,1022.1772,944.7782,797.6019,845.2022,636.6299,665.1507,601.0397,384.801,1060.0415
20260523,18,11170560,15686.9286,520.3863,166.2772,208.6941,427.5244,654.6926,755.7239,929.5954,745.5477,797.3478,614.906,580.9811,410.8566,230.0466,557.5113,503.7991,149.1871,276.8426,703.1274,860.1827,918.9455,986.4122,701.1956,585.8432,598.6984,476.581,428.9386,246.8389,650.2448
20260523,18,11170570,12445.878,417.9139,186.8665,245.1123,229.759,497.4402,525.8349,583.9707,544.6417,541.1345,487.4163,464.3886,399.5886,234.1472,491.0732,307.8437,246.3794,244.4563,457.3915,557.8215,623.1051,643.8617,461.667,499.5088,399.9227,585.916,404.3339,295.7161,868.6676
20260523,18,11170580,9104.2873,258.4906,152.6397,147.5512,237.7283,315.9401,408.0268,405.1288,382.865,335.6832,337.2677,301.4993,274.035,142.5067,392.3741,306.0382,144.3917,203.9013,393.9372,465.842,398.3811,447.1296,392.3488,399.8675,370.202,343.1125,255.3743,242.5332,649.4902
20260523,18,11170590,6178.8244,173.808,78.5154,116.8332,173.924,194.0035,269.8198,313.3694,258.795,264.5995,225.5266,260.9918,161.5003,142.649,292.0417,201.4161,88.7386,77.7328,174.9611,254.0351,234.4676,343.8776,278.902,227.5875,212.7695,282.6445,194.6353,196.0634,484.6178
20260523,18,11170625,83071.6097,2199.7199,928.1521,1833.6089,4697.3469,5439.6633,4618.4054,4199.4056,2948.5453,2715.1912,1935.7001,1893.7488,1254.3524,712.4122,1584.051,3189.6419,1187.1747,1942.6947,6467.0417,7821.7706,5631.0544,4845.8876,3363.6941,2875.4404,2207.7583,2139.5047,1532.117,847.6288,2059.899
